year,vehicle_stock,percentage,adjusted_vehicle_ownership,vehicle
2002,25586.643988620013,0.6,0.0006746028,BUS
2002,25621.04938953229,0.625,0.0006761305,BUS
2002,25650.92962684062,0.65,0.0006774573,BUS
2002,25678.622002603475,0.675,0.00067868695,BUS
2002,25699.866151318874,0.7,0.00067963026,BUS
2002,25719.05352665809,0.725,0.00068048225,BUS
2002,25748.5116600613,0.75,0.0006817903,BUS
2002,25771.947602967255,0.775,0.0006828309,BUS
2002,25788.71640158304,0.8,0.0006835755,BUS
2002,25829.57396218785,0.825,0.00068538974,BUS
2002,25849.28569020423,0.85,0.000686265,BUS
2002,25892.063692489162,0.875,0.0006881645,BUS
2002,25923.397697594937,0.9,0.00068955583,BUS
2002,25979.591263125174,0.925,0.000692051,BUS
2002,26043.69993231724,0.95,0.00069489767,BUS
2002,26156.995504390903,0.975,0.0006999284,BUS
2002,26766.815046172112,1.0,0.00072700647,BUS
2003,24847.93640815966,0.0,0.0006394231,BUS
2003,25296.87171569,0.025,0.0006592835,BUS
2003,25392.78257799357,0.05,0.0006635265,BUS
2003,25499.411604814453,0.075,0.0006682436,BUS
2003,25532.301607078047,0.1,0.00066969864,BUS
2003,25594.01197216845,0.125,0.00067242864,BUS
2003,25631.022928430106,0.15,0.00067406596,BUS
2003,25661.98666100878,0.175,0.00067543576,BUS
2003,25708.817119086383,0.2,0.0006775075,BUS
2003,25744.9346756786,0.225,0.0006791053,BUS
2003,25778.29571929957,0.25,0.00068058114,BUS
2003,25802.328038831696,0.275,0.0006816443,BUS
2003,25814.602745041124,0.3,0.0006821873,BUS
2003,25829.89843157608,0.325,0.000682864,BUS
2003,25849.22165329241,0.35,0.0006837188,BUS
2003,25869.171175807936,0.375,0.0006846014,BUS
2003,25895.670541555377,0.4,0.0006857737,BUS
2003,25915.195074242878,0.425,0.0006866374,BUS
2003,25932.207824943693,0.45,0.00068739004,BUS
2003,25956.657239755954,0.475,0.00068847166,BUS
2003,25972.362127023156,0.5,0.0006891664,BUS
2003,26002.700874560618,0.525,0.0006905086,BUS
2003,26018.04524414089,0.55,0.0006911874,BUS
2003,26036.575063794375,0.575,0.00069200713,BUS
2003,26066.151987460547,0.6,0.0006933156,BUS
2003,26081.90161049912,0.625,0.0006940123,BUS
2003,26100.21433008566,0.65,0.00069482246,BUS
2003,26121.717762777338,0.675,0.00069577375,BUS
2003,26151.210477932695,0.7,0.0006970785,BUS
2003,26163.708862998978,0.725,0.0006976314,BUS
2003,26189.8753419771,0.75,0.00069878896,BUS
2003,26212.356382849033,0.775,0.0006997835,BUS
2003,26229.73886154265,0.8,0.0007005525,BUS
2003,26261.84598780725,0.825,0.00070197287,BUS
2003,26278.70611058221,0.85,0.00070271874,BUS
2003,26316.62362409312,0.875,0.00070439617,BUS
2003,26360.89230138074,0.9,0.00070635456,BUS
2003,26421.25927757203,0.925,0.00070902513,BUS
