id,income,car,scooter
1,268153.5,0,0.5
2,742710.3333,0.333333333,1
3,343259.25,0.25,0.75
4,393461.3333,0.333333333,0.333333333
5,247763.25,0,0.5
6,357527.5,0,0.5
7,1602435.5,0.5,0.5
8,372642.3333,0.333333333,1
9,801583.5,0.5,1
10,271951.25,0,0.25
11,287706.5,0,0.75
12,521957,0.333333333,0.666666667
13,331930,0,0.333333333
14,147972,0,0.2
15,182905.1429,0,0.142857143
16,258478.3333,0.166666667,0.333333333
17,353418.8,0.2,0.6
18,335184,0,0.666666667
19,266614.3333,0,0.333333333
20,543456.8,0.2,0.2
21,1326865.5,0.25,1
22,180665.1667,0,0.166666667
23,387845.6667,0,0
24,254661,0.25,0.25
25,534807,1,1
26,474604.5,0.5,0
27,488610.5,0,0
28,303526.4,0.2,0.6
29,309996,0,0.333333333
30,719824.5,0.25,0.5
31,298900.75,0,0.75
32,335240.75,0.25,0.5
33,522644,0,1
34,205903,0,0
35,450091.1667,0.333333333,0.333333333
36,477250,0.25,0.5
37,237671,0,0
38,243457,0,0
39,174267.6667,0,0.333333333
40,422035,0,0.5
41,290759.25,0,0.25
42,520935.5,0.25,0.25
43,568309.5,0,0.5
44,348074.5,0.25,0.5
45,546744.8,0,0
46,470660,0.5,0.5
47,357589.3333,0.333333333,0.666666667
48,346166.6667,0.333333333,0.666666667
49,201284.2,0,0.2
50,542958,0,1
51,429317.75,0.25,0.5
52,320551.6667,0.333333333,0.666666667
53,494225.5,1,0.5
54,303618,0,0
55,150701,0,0
56,129393.5,0,0
57,335649,0,0
58,422212.3333,0.333333333,0.666666667
59,438217.3333,0,0.666666667
60,389857,0,1
61,445144,0,0
62,439309,0,1
63,270944.6667,0.333333333,0.333333333
64,242952.2,0.2,0.2
65,203209,0,0.666666667
66,300288.3333,0,0.666666667
67,285568.25,0,0.25
68,229198,0,0.25
69,388965.5,0.5,0.5
70,452577,1,1
71,184984.8,0,0.2
72,173332.8,0.2,0.4
73,401257,0,1
74,241257.3333,0,0.666666667
75,623166.6667,0.333333333,0.666666667
76,643077.6667,0.333333333,0.333333333
77,391601.5,0.25,0.5
78,390419,0,0
79,387480.3333,0,0.5
80,387085.5,0,1
81,365948,0.25,0.75
82,484318.25,0.25,0.75
83,267531,0,0
84,830967.3333,0.333333333,0.333333333
85,298667.6,0.2,0.6
86,632467.5,0,0.5
87,527360,0.2,0
88,445211.3333,0,0.666666667
89,358606.3333,0.333333333,0.333333333
90,290748,0,0.25
91,377204,0,0
92,204100.6,0.2,0.2
93,516369.75,0.25,0.25
94,379314,0,0.666666667
95,198977,0,1
96,356374.6667,0,0.333333333
97,190044.25,0,0.25
98,253197,0,0
99,471712.5,0.25,0.75
100,276554.3333,0,0.333333333
101,698455.6667,0.333333333,0
102,298446.1667,0.166666667,0
103,316647.5,0,0.75
104,529847,0.333333333,0.666666667
105,312620.4,0,0.4
106,281549.5,0,0
107,388929.5,0.25,0.25
108,338356.5,0,0.75
109,266759.3333,0.333333333,0.333333333
110,279480.6667,0.333333333,0.333333333
111,361261.5,0,1
112,658196.6,0.4,0.4
113,197187.25,0,0.25
114,379321,0.666666667,0.333333333
115,271334.25,0,0.25
116,310975,0,0.5
117,422416,0.5,0.5
118,845033,0,1
119,162527.3333,0,0.333333333
120,708713.5,0.5,0.5
121,361127.5,0.166666667,0.333333333
122,261981.3333,0,0
123,354037,0,0.5
