id,income,car,scooter
1,346255,0.33,0.333333333
2,415393,0.67,0.333333333
3,277315,0.5,0.75
4,388091,0.67,0.333333333
5,180176,0,0
6,252782,0,1
7,163479,0,0
8,146070,0,1
9,185741,0,0.333333333
10,303504,0,0
11,190469,0.25,0.25
12,117834,0.5,0.5
13,215781,0,0
14,275426,0,0
15,183608,1,0
16,141593,0,0
17,118845,0,0
18,123295,0,0.4
19,90386,0,0
20,260280,0.25,0.75
21,244926,0.4,0.4
22,197985,0.5,0.5
23,218856,0.33,0.666666667
24,325532,0.2,0.4
25,132482,0,0
26,150153,0.2,0.4
27,217237,0,0.5
28,261312,0,1
29,306733,0.33,0.666666667
30,267060,0.4,0
31,4283670,1,0.5
32,391426,0,0.5
33,575679,0,0
34,208514,0,1
35,373786,0.67,0.333333333
36,381562,0,0.5
37,423329,0.67,0.666666667
38,223974,0.25,0.5
39,295029,0.5,0
40,178412,0,0.5
41,195567,0.2,0.8
42,129913,0.2,0.2
43,150916,0.2,0.2
44,192751,0.2,0.2
45,152996,0.17,0.333333333
46,251686,0.5,0.5
47,442665,0,0
48,314389,0.5,1
49,180122,0,0.6
50,175169,0.17,0.333333333
51,274134,0,0
52,152637,0,0.5
53,569944,0.5,0.5
54,817414,0.5,1
55,273524,0.5,0.5
56,331377,0.5,0.5
57,256224,0,0
58,541455,0.67,0.666666667
59,450146,1,0.5
60,486913,0,0.5
61,214467,0.75,0.25
62,1131673,1,2
63,404753,0.25,0.5
64,205403,0.5,1
65,18702,0,0
66,161013,0,0
67,149745,0,0.2
68,188821,0,0.5
69,158592,0,0
70,215057,0,0.5
71,446922,0.5,0.5
72,291068,0,0.5
73,218546,0,0
74,310309,0.5,0.5
75,151318,0,0.75
76,142239,0,0.5
77,486138,0.33,0.333333333
78,502812,0.5,0.5
79,248271,0.25,0.5
80,248245,0.25,0.25
81,406060,0.5,0.5
82,389998,0.4,0.6
83,481568,0.25,0.5
84,497960,0.33,0.333333333
85,433054,1,1
86,1674487,0,1
87,435768,0,0
88,142016,0,0.333333333
89,310728,0.33,0.666666667
90,151542,0.25,0.25
91,778285,0.67,0.333333333
92,173308,0.25,0.25
93,198754,0.25,0.25
94,204958,0.33,0.666666667
95,321892,0,0.5
96,210997,0.25,0.5
97,234538,0.67,0.333333333
98,206993,0,0.5
99,581155,0,0
100,485289,0.5,0.5
101,321732,0,1
102,317589,0.5,0.5
103,234059,0.25,0.75
104,228992,0.25,0.25
105,720214,0.5,0.5
106,696410,0.5,0.75
107,310156,0.33,0.333333333
108,462803,0.5,0.5
109,254418,0.5,0.5
