id,income,car,scooter
97,455229.5,0.5,0.5
98,280456.25,0.25,0.5
99,1102362,2,0
100,309246.8333,0.17,0.333333333
101,579619.3333,0.67,0.333333333
102,534796,0.33,0.666666667
103,497676,0.33,0.666666667
104,416497.75,0.25,0.75
105,332231.6667,0.67,0
106,223836.75,0.5,0.25
107,440631.3333,0.33,0.666666667
108,718230,0.5,0.5
109,100452,0,1
110,352225.3333,0.33,0.666666667
111,143812,0,0.5
112,360002.25,0.25,0.5
113,769616.25,0.25,0.25
114,910971,0.5,0.5
115,394058,1,0
116,212268.8333,0.17,0.333333333
117,252980,0.5,0.5
118,252345.6667,0.33,0.666666667
119,1132843,0.33,0.666666667
120,123270.5,0,0
121,202822.5,0,1
122,210428,0.33,1
123,288091.5,0.25,0.5
124,344387,0,1
125,590332.5,0.25,0.25
126,313735,0,0
127,275890.5,0.5,0.5
128,227788,0,0
129,437551.6667,0.33,0.333333333
130,417719.5,0.5,0.5
131,728909,1,0
132,434439,0.25,0.5
133,618792.6,0.2,0.6
134,520783,0.33,0.333333333
135,418257,0,0
136,225174.5,0.25,0.25
137,237020,0.25,0.5
138,224723.75,0.25,0.5
139,386668.3333,0.33,0.333333333
140,283857,0,0.5
141,2345844,1,0
142,526480.25,0.5,0.5
143,372110,0.5,0.5
144,326375.8333,0.17,0.333333333
145,402541.5,0,0.5
146,467380.5,0,0.5
147,432338,0,1
148,574740.8333,0.33,0.333333333
149,248330.25,0.25,0.5
150,411857.5,0.5,0.5
151,676055,1,1
152,718216.5,0.5,1
153,199364,0,0.5
154,299446,0.5,0.5
155,185850,0,1
156,303038.5,0.25,0.75
157,302558,0.25,0.5
158,421932.6667,0.33,0
159,571138.3333,0.67,0.333333333
160,205453,0,1
161,292369.5,0,0.5
162,334662.75,0.25,0.5
163,591097.3333,0.67,0.666666667
164,210771.8,0.2,0.2
165,324331,0.2,0.6
166,222048,0.5,0.5
167,400124.6667,0,0.666666667
168,308598.3333,0.33,0.666666667
169,371688.5,0.5,0.5
170,172975.4286,0.14,0.142857143
171,734306.5,0.5,0.5
172,285967.5,0.5,0.5
173,415077,0.5,1
174,185907,0.5,0.5
175,396087.3333,0.33,1.666666667
176,142144.5,0,0.5
177,162300.25,0.25,0.5
178,139632.6667,0.17,0.5
179,265250,0,0.5
180,158965.8333,0,0.333333333
181,284186.6667,0.33,1
182,326177,1,1
183,216477,0,0
184,225166,0,0
185,425173,0,0.5
186,187591.5,0.25,0.75
187,189328.5,0,0.5
188,309998,0.25,0.5
189,343676,0.5,0
190,210576.25,0.5,1
191,362980.5,0,0.5
192,519349,0.33,0.666666667
193,284847.6667,0,0.333333333
194,697085.75,0.25,0.25
195,359551,0,1
196,251428.2,0.4,0.2
197,382572,1,0
198,156612.75,0.25,0.5
199,248343.25,0.25,0.25
200,437591.6667,0.33,0.666666667
201,237707,0.2,0.2
202,489032.5,0,0
203,244433.25,0.25,0.25
204,854750,0.67,0.666666667
205,1368933.5,0.5,0.5
206,174240,0,0
207,242545.6,0.2,0.6
208,192066.6667,0.33,0.333333333
209,182448.3333,0,1
210,203657,0.2,0.2
211,239401.3333,0.33,0.666666667
212,356060,0,0
213,300568,0,0
214,126030.5,0,0.5
215,261026,0.5,1
216,125026.6667,0,0.666666667
217,118098.5,0.5,0
218,224685.5,0.5,1
219,258833,0.5,1
220,477128,1,0.5
221,220860.75,0.25,0.25
222,283426.6667,0.33,0
223,424343.5,0.5,0
224,340822,0.33,1
225,427495.5,0,1
226,301964.5,0.5,0
227,245776,0,0
228,373794.75,0.25,0.25
229,132645,0,0
230,258138,0.5,0.5
231,173192.5,0.33,0
232,157918,0,0
233,347047,1,0
234,249174.5,0.5,0.5
235,208643.5,0,0.5
236,198872.5,0,0.5
237,288534,0.33,0.333333333
238,267556,0.33,1
239,324037.4,0.2,0.4
240,188312.5,0.5,1
241,699860,1,0
242,111287.3333,0.33,0.333333333
243,376405.75,0.25,0.25
244,243058.75,0.25,0.5
245,295871.6667,0.17,0.166666667
246,432314.75,0.25,0.75
247,183366.5,0.25,0.5
248,105124.75,0,0.5
249,250111.6667,0.33,0.333333333
250,267074.6667,0.33,1.333333333
251,277139.5,0.5,0.5
252,161633.5,0.5,1
253,228823.25,0.25,0.25
254,104434,0,0.5
255,372842.5,0.5,1
256,180908.5,0,0
257,249101,0,0
258,258723,0,1
259,95007.66667,0,0.333333333
260,226289.5,0.33,0.833333333
261,103723.5,0,0.5
262,221816,0,0
263,333987.5,0.5,1
264,223148,0,0
265,276953,0,1
266,338268,0,1.5
267,110794.3333,0.33,0.333333333
268,150972,0,0
269,428689.8,0.2,0.4
270,545661.5,1,0
271,100300,0.5,0.5
272,226237.5,0.25,0.5
273,187494.5,0,0
274,188402.5,0.5,0.5
275,189316.5,0.5,0.5
276,200140,0,0
277,524690.5,0.25,0.5
278,260598,0.5,1
279,254975.6667,0.33,0.5
280,364183,1,0
281,291493.3333,0.33,0.666666667
282,543916,0.2,0.4
283,386892,0.5,0.5
284,137879,0,1
285,271083,0,0
286,129170.8333,0.17,0.333333333
287,163796.5,0,1
288,149690,0,0.5
289,141833.5,0,0
290,300546.5,0,0.5
291,235008,1,1
292,574080,0,0
293,380963.75,0.25,1
294,384831,0.2,0.2
295,154104.5,0,1
296,234609,0.33,0.333333333
297,993778,1,1
298,232784.2,0.2,0.8
299,289283.2,0,1
300,191651.5,0.5,1
301,230257,0.33,0.666666667
302,194968.8571,0.29,0.428571429
303,333968.5,0.5,1
304,288466.5,0.5,1
305,271035.5,0,1
306,1093814,0.5,0
307,186798.25,0.25,0.75
308,427008.6667,0.33,0.333333333
309,262108,0,0
310,252616.5,1,0.5
311,217519.6667,0.33,0.666666667
312,378482.3333,0.33,0.333333333
313,116057,0.5,1
314,363519,0.5,0.5
315,297150,0,0
316,199179,0,0
317,255663.5,0.5,0.5
318,462669,0.5,0.25
319,300494,0,1
320,182494.8,0.2,0.2
321,210481.5,0,0.5
322,259313,0,1
323,912714.5,0.5,0.5
324,313251.25,0.25,0.75
325,427875,1,1
326,188717.6,0.4,0.4
327,355407,0.5,1
328,242466.5,0,0.5
329,248118.25,0.5,0.25
330,16028,1,1
331,257934,0.5,0
332,618713.5,0,0.5
333,147927.8571,0.43,0.428571429
334,342144.8,0.2,0.4
335,161402.1429,0.29,0.285714286
336,204447,0,0
337,175070,0.2,0.2
338,235113.2,0.2,0.2
339,272974.1667,0.17,0.166666667
340,284571,1,0
341,98495,0,0
342,141576.4,0.4,0.4
343,161036,0,0
344,187025.8571,0.29,0.285714286
345,135721.5,0,0.5
346,266172,0,0.5
347,251018,0,1
348,634349.75,0.5,0
349,268021.5714,0.29,0.571428571
350,384999.1429,0.14,0.714285714
351,324136.1429,0.29,0.428571429
352,220629.3333,0,0.333333333
353,867837.8,0.2,0.4
354,470963,0.4,0.2
355,505624.5,0.25,0.5
356,216270.3333,0.33,0.833333333
357,293886,0.2,0.4
358,267248.5,0,0.5
359,327997,0.25,0.25
360,321341.25,0.5,1
361,236955,0.33,1
362,197010.5,0,0.5
363,237838.2,0.2,0.6
364,317097.6667,0.33,0.666666667
365,364008,0.5,0.25
366,239045,0.4,0.2
367,284916,0.25,0.5
368,386524,0.5,1
369,168902,0.33,0.333333333
370,116751.5,0.25,0.25
371,272226.5,0.5,0.5
372,584271.25,0.25,0.5
373,286711.5,0,1
374,247118.25,0.25,0.5
375,603495,0.67,0.333333333
376,203604,0,1
377,202649,0,0
378,281999.75,0.25,0.75
379,347652.7143,0.29,0.571428571
380,257747,0.5,0.5
381,225853,0.2,0.4
382,257767,0.5,0.5
383,367332.6667,0.33,0.333333333
384,176047.5,0,0.75
385,-8322,0,0
386,322544,0.33,0.666666667
387,261598.25,0.25,0.25
388,379792,0,0
389,306629.8,0.4,0.6
390,306857.3333,0.33,0.666666667
391,473944.6667,0.5,0.333333333
392,234444.6667,0.33,0.666666667
393,110514.5,0,0.25
394,263477.75,0.5,0.5
395,29830.5,0,0.5
396,132835.25,0.25,0.5
397,267929.75,0.25,0.5
398,996582.3333,0.67,0.333333333
399,92960.33333,0.33,0.333333333
400,531076,0,1
401,131139.4,0,0.4
402,108153.75,0,0.25
403,365851,0.25,0.25
404,167680,0.2,0.8
405,132473.5,0,0.5
406,132682.5,0,0.5
407,180662.75,0.25,0.75
408,478188.5,0.5,0
409,569595.5,0.25,0.5
410,343838.4,0.2,0.4
411,1617192.333,0.67,0
412,467158.5,0.5,0.5
413,347966.6667,0.67,0.666666667
414,313520.25,0.5,0
415,151669.5,0,0.25
416,309672,0.33,0.666666667
417,431404.5,0.5,0.25
418,1098668,1,1
419,477082,0.25,0.25
420,939870,0,1
421,858965,0.67,0.333333333
422,578795.6667,0.33,0.666666667
423,390555,0.25,0.25
424,389802,0.33,0.666666667
425,292985.3333,0,1
426,569226.6667,0.33,0.666666667
427,169635,0,0.5
428,223856.5,0.13,0.625
429,338669.25,0.25,0.5
430,257104.6667,0,0.666666667
431,182805.6667,0.67,1
432,344680.2,0.2,0.8
433,154194.75,0,0.5
434,287964.25,0.25,0.25
435,485534.5,0.5,0.5
436,253142.3333,0.33,1
437,111938.6667,0.33,0.333333333
438,209123,0,0.5
439,363435,0.25,0.75
440,125427.3333,0.33,1
441,395264.75,0.25,0.75
442,234278.8,0.2,0.6
443,382166,0,0.666666667
444,494313.5,0.25,1
445,228692.3333,0,0.666666667
446,100726,0,0.5
447,135575.2,0.2,0.8
448,185849.25,0.5,0.5
449,226897,0,0.666666667
450,250766.5,0.5,1
451,337418.25,0.25,0.75
452,264794.6667,0,0.666666667
453,330877,0.5,1
454,473590,1,1
455,292897.3333,0,1
456,243359.6667,0.33,0.333333333
457,306046.6667,0.33,0.666666667
458,169262.8333,0.17,0.333333333
459,248794.75,0.25,0.5
460,273481.3333,0.33,0.333333333
461,247183.3333,0,0.666666667
462,369065,0,0
463,544290,0.67,0.333333333
464,460546.6667,0.33,0
465,451349,0,0.5
466,180263,0,0
467,325209.3333,0.33,0.333333333
468,386154.2857,0.71,0.428571429
469,210167.3333,0.33,0.666666667
470,268613.2857,0.43,0.285714286
471,151915.5,0.25,0.5
472,342833.5,0.25,0.25
473,255953.5,0.25,0.25
474,265281.3333,0.33,1
475,270160.25,0.25,0.5
476,298696.75,0.25,0.75
477,502890.6667,1,0
478,280543,0,0.5
479,390099.4,0.4,0.4
480,289016,0.33,0.333333333
481,188339,0,0.5
482,145757,0.33,0.666666667
483,372309,0.5,0.25
484,165196,0,0
485,520414.5,0.5,0.5
486,250773.75,0.25,0.25
487,508240,0.33,0.666666667
488,306181,0.5,0.5
489,103276,0.5,0.5
490,331740.3333,0.33,1
491,190570.6667,0.17,0.5
492,338731.3333,0.33,1
493,260316,0,1
494,135929.75,0,0.25
495,263684.25,0.25,0.5
496,287708.5,0.33,0.333333333
497,512623,0.33,0.666666667
498,607190,0.5,0
499,80312.5,0.5,0.5
500,361297.3333,0.33,0.333333333
501,205778,0.67,0.333333333
502,486017,0.67,0.333333333
503,227135.8,0.6,0.2
504,322724,0.33,0.333333333
505,124645,0.33,0
506,1680424.667,1,0
507,703085,0.25,0.5
508,314890,0,1
509,304307.5,0.5,0.5
510,948379,1,1
511,499461,0.33,0.333333333
512,220565.6667,0.33,0.333333333
513,381088,0,1
514,330184,0.5,1
515,143403,0.25,0.5
516,413552.75,1.25,0.75
517,216318.5,0.25,0.5
518,307751,0.33,1
519,433139.5,0.25,1
520,439777.5,0.5,0.25
521,139871,0.25,0.5
522,186768.6,0,1
523,468347.5,0,0
524,138826,0,0
525,186574.2,0.2,0.6
526,472366.25,0.5,0.75
527,345108.8333,0.33,0.5
528,455265.75,0.25,0.25
529,209282.2,0.4,0.2
530,84873,0,0.5
531,235764.6667,0.67,0.666666667
532,205636.6667,0.33,0.333333333
533,122656,0,0
534,344338.6667,0,0
535,2395857,0.6,0.2
536,164130.5,1,1.5
537,209149.5,0.5,0
538,249861,0,0
539,301605.1429,0.29,0.571428571
540,791125.6667,0.33,0.666666667
541,497421.75,0.5,0.5
542,674511,0.67,0.333333333
543,275765.8,0.3,0.3
544,185606,0,0.666666667
545,249568,0.25,0.75
546,524961.8,0.6,0.6
547,262488.75,0,0.75
548,942823.5,1,0
549,180725.25,0,0.5
550,178125.5,0.25,0
551,325709.6667,0.67,0.666666667
552,229753,0.5,0.75
553,165401.8,0.2,0.4
554,166117.5,0.25,1
555,322084.5,0.25,0.5
556,478462.5,0.5,0.5
557,284078.5714,0.14,0.714285714
558,810502.25,0.5,0.25
559,794557,0.5,1
560,926175,1,0
561,377570.4,0.4,0.6
562,620727.75,0.5,0
563,448141.5,0,0
564,546015.25,0.75,0.25
565,791317,0.25,0.5
566,296410.25,0.25,0.25
567,616951.75,0.5,0
568,535603,0.25,0.25
569,269939,0.33,0.333333333
570,612605,0.5,0.25
571,1993315.75,0.5,0
572,789391.75,0.5,0.25
573,155548,0.29,0
574,435321.6667,0.33,0.666666667
575,316369.6667,0.33,0.333333333
576,270971.5,0.5,0.5
577,581582.3333,0.33,0.333333333
578,1836467,1,0.5
579,495673.25,0.5,0.25
580,672519.6667,0.67,0.666666667
581,394321.75,0.5,0.25
582,532820.5,0.25,0.25
583,629040.75,0.5,0
584,745245,0.67,0
585,799746,0.33,0.666666667
586,738293.3333,0.33,0
587,134819,0,0.666666667
588,856285.3333,0.33,0.333333333
589,800987.75,0.5,0.25
590,811015.6667,0.67,1
591,816175,0.5,1
592,984730,1.5,0
593,278398.3333,0.33,0.333333333
594,81844,0.5,0
595,3119732.5,1.5,0.5
596,776612,0.5,0
597,394293.3333,0.33,0.333333333
598,799069.4,0.2,0.2
599,160019,0.25,0.25
600,268593,0.25,0.25
601,343324.5,0.5,0
602,502338.5,0.5,0
603,289961.75,0.5,0.25
604,988625,1,0
605,437072.75,0.5,0.25
606,879287,0.5,0
607,655957.25,0.5,0.25
608,380933.2,0.2,0.2
609,288337,0.5,1
610,628382.4,0.4,0.2
611,466361.25,0.25,0.5
612,149167,0.25,0.25
613,1284649,1,0
614,195433.2,0.2,0.2
615,913376.5,0.5,0.5
616,513874,0.67,0.333333333
617,780330.5,0.5,0
618,479139.3333,0.33,0.333333333
619,209087,0,0.666666667
620,95970,0.33,0.333333333
621,250000.4,0.2,0.4
622,212410.3333,0.33,0.333333333
623,227298.5,0.5,0
624,373206.3333,0.33,0.333333333
625,606927.75,0.25,0.5
626,665186.1667,0.5,0.333333333
627,230908,0.25,0.5
628,726851.75,0.5,0.25
629,171906.8,0.2,0.4
630,271643.75,0.5,0.25
631,378302.8,0.2,0
632,443250,0.5,1
633,243018.5,0,0
634,151655.2,0.2,0.6
635,573485,0.4,0.4
636,169314,0,0
637,546116.25,0.5,0.5
638,230334,0.5,0.25
639,250902,1,1
640,179175,0,0.5
641,128153,0,0
642,170188.8333,0.17,0.666666667
643,291168.6667,0.67,0.333333333
644,198316.3333,0.33,0.333333333
645,354570.5,0.5,0.5
646,336445,1,1
647,155053.8,0.2,0.2
648,171381,0.5,0.5
649,198511,0.25,0.25
650,269723,0.5,0.5
651,119075,0.67,0.333333333
652,252934.6667,0.33,1
653,111558,0,0
654,446025.5,0.5,0
655,108517.6667,0.33,0
656,432915,1,1
657,384061.5,0,0.5
658,116107.5,0,0.5
659,243152.3333,0.33,0.666666667
660,477918,0,0.5
661,221059.5,0.5,0.5
662,429628.6667,0.33,0.666666667
663,311686.5,0.5,0
664,222319.8571,0.29,0
665,216369.8,0.2,0.2
666,43731,1,0
667,197765.75,0.5,0.25
668,76508,1,1
669,146175.5,0.5,1
670,137306,0,0.5
671,486572,0,1
672,355845.3333,0.67,0.333333333
673,371381.5,0.25,0.25
674,224979,0,0
675,226499.5,0,0.75
676,310669.25,0.5,0.75
677,404690.3333,0.33,0.666666667
678,197434,0.17,0.666666667
679,211995,0,1
680,281438,0,0.5
681,365710,1,0
682,167190,0,0
683,67425,0.5,0.5
684,425449,0.5,0.5
685,372484.25,0.75,0
686,211014.6,0.4,0.2
687,41874,0,0
688,181780,0.5,0.5
689,227722.8,0.6,0.2
690,225974,1,0
691,402286.6,0.4,0.4
692,190321,0,0.5
693,169388.5,0,0.5
694,420439.5,0.5,0
695,260101,0,0.5
696,1017358,1,0
697,381530,0.5,0.5
698,454656.5,0.5,0
699,223300.3333,0.33,0.666666667
700,113103.4,0,0.2
701,469983,1,0
702,195847,0.2,0.4
703,302279.8,0.4,1
704,295935,0.33,0.666666667
705,324977.75,0.25,0.75
706,252546.5,0.25,0.75
707,136772.6667,0.33,0.666666667
708,156690,0,0
709,236511.25,0.25,1
710,294332,0.33,0.333333333
711,301751.25,0.25,0.5
712,195972.3333,0.17,0.333333333
713,199067.5,0,0.5
714,955038,0,0
715,378070.2,0.4,0.8
716,406824.5,0,0.5
717,289670,0,0
718,142103.5,0,1
719,1134470.8,0.4,0.6
720,169263.4,0.2,0.2
721,304640,0.33,0.333333333
722,802245.5,0.5,1
723,226126,0.25,0.25
724,363303.3333,0.33,1
725,389225.5,1,1
726,683275.6,0.2,0.2
727,333248,1,1
728,394276,1,1
729,358368.6667,0.67,1
730,289763.5,0,0.5
731,440824,1,1
732,344186,0.67,0.333333333
733,198237.5,0,0.5
734,479594.5,1,0.5
735,322800,0.5,0.25
736,377695,0,1
737,253696,0.5,0.333333333
738,285644.5,0.25,0.5
739,177432.75,0,0.25
740,143876,0,0
741,267171,0.33,0.333333333
742,146025.5,0,1
743,543930.6667,0.33,0.666666667
744,335143,0,2
745,238105.25,0.25,0.5
746,123814.5,0,0.333333333
747,297874,0,1
748,152176.5,0.5,0.5
749,259845.6667,0.33,0.666666667
750,165975.5,0,0.5
751,204556.75,0.25,0.25
752,177954,0.5,0.5
753,197264.5,0.17,0.333333333
754,159901.5,0.5,1
755,190321,0,0
756,229431,0.2,0.6
757,286614.75,0.25,0.25
758,113031.5,0,0.5
759,146560.5,0,1
760,389484.5,0.5,0.5
761,232439.5,0.25,0.25
762,275161.5,0.25,0.25
763,285888.6667,0.33,0.333333333
764,225783.5,0.5,0.5
765,276964,0.5,1
766,592720,0.5,1
767,155247.3333,0.17,0.166666667
768,284244,0,0
769,473719.75,0.25,0.5
770,907356.5,0.5,0.5
771,339909.6667,0.33,0
772,238279,0.25,0.5
773,122939.3333,0.33,0.333333333
774,228490.3333,0.33,0.333333333
775,249333.6,0.2,0.4
776,351191,0,1
777,456840,0.5,1
778,270537.5,0.5,0.5
779,478416.5,0.5,0.5
780,255119.75,0.25,0.25
781,175807.3333,0.33,0.333333333
782,127174,0,0
783,97988.5,0,1
784,358838.5,0.5,0
785,495959.25,0.25,0
786,231775,0,1
787,198706,0.5,0.5
788,128157.5,0,0.5
789,216761,0,0
790,306066.3333,0.67,0.666666667
791,183461,0.5,0.5
792,178784.25,0.5,0.5
793,126385,0.25,0.25
794,400968.25,0.25,0.25
795,286025.6667,0.5,0.5
796,126259.5,0,0.5
797,227617.1667,0.17,0.666666667
798,331211.5,0.5,1
799,223442.6667,0.17,0.333333333
800,322678.8,0.4,0.8
801,221371.5,0.5,0.5
802,479468.6667,0.67,0.666666667
803,203301.5,0.5,0.5
804,167550,0,0
805,141248.6667,0,0.666666667
806,224659,0.25,0.25
807,394709.4,0.4,0.4
808,250215.3333,0.33,0.333333333
809,278872.2,0.4,0.2
810,259981.8,0.4,0.6
811,574919.5,0.5,0
812,229794.3333,0.33,0.333333333
813,319228,0.33,0.666666667
814,401945,0.33,0.666666667
815,296630,0,1
816,313422,0.5,0.25
817,150682,0.5,1
818,329052,0.33,0.666666667
819,187021.6,0.2,0.2
820,208817.75,0.25,0.5
821,212469.5,0.5,0.5
822,285934,0.5,1
823,407970.3333,0.33,0.333333333
824,151629.5,0,0.75
825,290198.3333,0.33,0.666666667
826,271615,0.33,0.666666667
827,234259.6667,0.67,0.666666667
828,262433.5,0.5,1
829,245729,0,0
830,242955.4,0.2,0.4
831,213409.4286,0.29,0.428571429
832,172404.875,0.25,0.25
833,201674.5,0,0.5
834,175524,0.5,0.5
835,209391,0,0.5
836,356648.4,0.2,0.4
837,399732.5,0.5,1
838,204708,0,0.5
839,386564,0.5,1
840,234270.5,0,0.5
841,377099,0,1
842,214809,0.5,0
843,474425,1,1
844,318407,0.33,0.666666667
845,313705,0.25,0.5
846,465902,0.75,0.75
847,882912,1,0.5
848,563892.5,0.5,0.5
849,141668.3333,0,0.333333333
850,358303.3333,0,1
851,346414.75,0.5,0.25
852,344492.75,0.25,0.5
853,536035.5,0.25,0.75
854,251300,0.33,0.666666667
855,362441,0,1
856,324519,0,0
857,418945,0.5,0.5
858,188067.2,0.2,0.4
859,358860,0.5,1.5
860,121781.5,0.5,0.5
861,274048,0.67,0.666666667
862,228594.3333,0.33,0.333333333
863,115180,0.5,0.5
864,153211,0,0.5
865,389135.3333,0.33,1
866,293337.6667,0.33,0.666666667
867,200421.75,0.25,0.5
868,158796,0,1
869,266155.2,0.2,0.2
870,205353.8333,0.33,0
871,175895,0.5,0.5
872,622123.3333,0.67,0.666666667
873,182457.2857,0.43,0.142857143
874,172885.5,0.17,0.333333333
875,225018.4,0.4,0.6
876,198887,0.5,0
877,261489,0,1
878,302852,0.5,0.5
879,191764.5,0,0
880,246961,0,1
881,263537.25,0.75,0
882,571068.3333,0.67,0.666666667
883,307959.75,0.25,0.5
884,379012.5,0.5,0.5
885,202419,0.5,1
886,210913,0.5,1
887,269096,0.33,0.666666667
888,257451,0,0
889,104637.8333,0.17,0.166666667
890,295926.8,0.2,0.2
891,442039.8,0.4,0.4
892,737377.5,0.5,0.5
893,185676,0.5,0.5
894,217277.5,0,0.25
895,277355.6,0.2,0.2
896,137899.5,0,0
897,317596,0,1
898,152161.6667,0.33,0.333333333
899,155045,0,1
900,541194,0.5,1
901,210475,0,1
902,315091.6667,0.33,0.333333333
903,265469.5,0.5,0.5
904,145756.5,0.5,0.5
905,182089,0,0.5
906,148567,0,0.5
907,198737.3333,0,0.333333333
908,219070.5,0,0.5
909,365926,0.67,0.333333333
910,348064.5,0.5,0.5
911,97255,0,0.5
912,247930.6667,0.33,0.666666667
913,105594,0,0
914,222796.3333,0.33,0.666666667
915,174340.8,0.4,0.6
916,89691,0,0.5
917,125260,0,1
918,229984,0,0
919,182836,0,0
920,73316,0.5,0.5
921,506865,1,2
922,556924,0,1
923,300335.25,0.25,0.5
924,211670,0.67,0.333333333
925,363644.1667,0.17,0.333333333
926,168774.3333,0.33,0.666666667
927,252451.75,0.5,0
928,384859,0,0
929,243174.75,0.25,0.75
930,97278,0,0.5
931,130570.3333,0.33,0.666666667
932,147555.75,0.25,0.75
933,310678.25,0.25,1
934,198295.3333,0.33,0.666666667
935,492517.6667,0.67,0.666666667
936,175290,0,0
937,215761.2,0.2,0.6
938,276837.5,0.17,0.833333333
939,192308.5,1,0
940,362955.75,0.25,0.75
941,203313.5,0.5,1
942,246596.6667,0.67,0.666666667
943,142359.5,0,0.5
944,151143,0.5,0
945,255947.5,0.25,0.25
946,332953,0,1
947,171765,0,0.5
948,275894.75,0.25,0.5
949,758323,0.5,1
950,463692,0,1
951,553786.6667,0.33,1
952,568436,0,1
953,282471,0,1
954,307501.4,0.2,0.6
955,156712.5,0,0.5
956,363405,1,1
957,231888.8,0.6,0.4
958,55262,0.2,0.2
959,139995,0,0.5
960,139461,0,0.5
961,360236,1,0.5
962,270815,0,1
963,572548,1,0
964,258212.5,0.5,0.75
965,286302,0,1
966,177399.6,0.2,0.6
967,233900.3333,0.67,0.333333333
968,208267.3333,0.33,0.333333333
969,558394,0,1
970,215722,0,1
971,206701.5,0.5,0.5
972,282116,1,1
973,218651,0.5,0.5
974,249589.6,0.4,0.6
975,462197,0.67,1
976,428918.5,0.5,0.5
977,180807.3333,0.17,0.333333333
978,271166,0.2,0.6
979,266145.2,0.2,0.6
980,306380.75,0.25,0.75
981,197879,0.5,1
982,73965.5,0,0
983,241249.6667,0.33,0.666666667
984,344250.1667,0.33,0.333333333
985,235777,0.25,0.25
986,198253.1667,0.5,0.5
987,281745.25,0.5,0.75
988,165070,1,0
989,279285,0,0
990,216174.3333,0.33,0.666666667
991,329686.5,0.5,0
992,178167,0.33,0.666666667
993,533456.5,1,1
994,402665.3333,0.33,0.333333333
995,450279,0,1
996,254399,0.4,0.4
997,387912,1,0
998,310418.1429,0.43,0.142857143
999,168683,0.44,0.222222222
1000,202662,0.5,0.5
1001,244878.5,0.5,0.5
1002,176703,0,1
1003,175297,0.2,0.6
1004,307704,0,1
1005,246204.75,0,1
1006,328098.6,0.4,0.2
1007,251547,0,0.5
1008,173670.2857,0.29,0.285714286
1009,634875,0.5,0.5
1010,263893,0.75,0.5
1011,211642,0.43,0.285714286
1012,346746.6667,0.33,1
1013,163263.75,0.25,1
1014,603361,1,1
1015,267093,0.5,0.5
1016,256404.3333,0.33,0.333333333
1017,136837.1667,0,0.333333333
1018,140525.5,0.17,0.5
1019,153966.3333,0.33,0.333333333
1020,296858,0.33,0.5
1021,353192,0,1
1022,298342,0.33,0.333333333
1023,200885,0.33,1
1024,202856.5,0.5,1
1025,356508.3333,0.33,1
1026,191773,0.33,0.333333333
1027,75477,0,0.5
1028,162345.25,0.25,0.75
1029,198666,0.25,0.25
1030,120645.8333,0.17,0.5
1031,306288.6667,0.33,0.333333333
1032,304102.8333,0.5,0.5
1033,191778.5,0.33,0.333333333
