id,income,car,scooter
1,167123.3333,0.166666667,0.333333333
2,469952.6667,0,0.333333333
3,611511,0,0
4,409108.75,0.25,0.5
5,353947.5,0.5,1
6,326401,1,0
7,232077,0,0.333333333
8,346660.5,0.25,0.75
9,206035.25,0,0.25
10,230188.75,0.25,0.25
11,237768,0.25,0.25
12,463074.3333,0.333333333,0.666666667
13,398423.25,0.25,0.75
14,439654.75,0.25,1
15,407696,0,0.333333333
16,285827.5,0,0.5
17,193740.2,0.2,0.6
18,675716.6667,0.333333333,0.666666667
19,141776,0.5,0.5
20,275087.5,0,0.5
21,307815.25,0.25,0.5
22,352320.5,0,0.25
23,218824.5,0,0.25
24,220813.5,0.5,0.5
25,271463,0,0.5
26,832338.8,0.4,0.2
27,456854.1667,0.166666667,0.166666667
28,584077.5,0.5,1
29,232068.25,0.25,0.25
30,424163,0,0.333333333
31,360628.25,0.25,0.5
32,356471.6667,0,0.666666667
33,193180.2,0,0.4
34,1100906,1,0
35,446514.75,0,1
36,802883,1,1
37,333098,1,0
38,572024,0.5,0.5
39,455104.8,0.2,0.6
40,401371.8333,0.166666667,0.166666667
41,287596.3333,0,0.333333333
42,551378.3333,0.333333333,0
43,503238.3333,0.666666667,0
44,372220,0.25,0
45,191527,0.166666667,0.166666667
46,325085.6,0.2,0.2
47,280335.6667,0,0
48,261373.3333,0,0
49,447548,0,0
50,825133.5,0,0
51,195827,0,0
52,233703,0,0
53,343879.3333,0,0.666666667
54,209257.3333,0,0.333333333
55,891154,0.5,0.5
56,284647.5,0,0.5
57,222523,0,0
58,649016.3333,0.333333333,0
59,509389.6667,0.333333333,1
60,187024.8,0.2,0.4
61,141946,0,0
62,441319.5,0,1
63,239422.3333,0.166666667,0
64,384798.2,0,0.8
65,363513.25,0,0.5
66,505306,0,0
67,180148.2,0.2,0.4
68,474019.75,0.25,0
69,457892.4,0.2,0.2
70,735169,0.333333333,0.333333333
71,745359,0,0
72,525714.75,0,0.75
73,239684.6667,0.333333333,0
74,192495.8,0,0.2
75,582002,0,1
76,393084,0,0
77,353607.3333,0.333333333,0.666666667
78,246865,0,0
79,742214,0.333333333,0
80,661467,0,0.5
81,455611.5,0.5,1
82,646823.5,0.5,0
83,354599.75,0,0.25
84,707172.2,0,0
85,289355,0,0.5
86,752719,0.333333333,0.333333333
87,306280,0.25,0
88,386172,0.5,0
89,314385.6667,0.333333333,0
90,347127,0,0.25
91,290908,0,0
92,997597,0,1
93,740262,0,0.5
94,617019,0,0.5
95,758728.5,0.5,0.5
96,366565,0,0.5
97,190898.3333,0,0.333333333
98,209751.6,0.4,0.4
99,231293,0.25,0.5
100,622266.6667,0.333333333,0.333333333
101,512920,0.25,0
102,215774.25,0,0.25
103,238360.8,0.2,0.2
104,337652,0,0.333333333
105,330911,0,0
106,907391,0.25,0.5
107,476252.5,0.25,0.75
108,1089971,0.333333333,0.666666667
109,254218.5,0,0
110,858017.5,0.5,0.5
111,170824.5,0,0.25
112,159624,0,0
113,185087.4,0.2,0.4
114,614014,1,0
115,333128.6667,0.333333333,0.333333333
116,356994.25,0.25,0.75
117,273813.6667,0.333333333,0
118,806528.3333,0,0.666666667
119,270178.25,0,0.5
120,322761.6667,0,0.333333333
121,418322.6667,0.333333333,0.666666667
122,286111.3333,0.333333333,1
123,227741,0,0.333333333
124,540757.6,0.2,0.2
125,225823.75,0,0.5
126,139983.6667,0,0
127,152224.5,0,0.25
128,368059.6667,0,0.666666667
129,223328.5,0,0.5
130,397875.5,0,1
131,316244.3333,0.166666667,0.5
132,459939.8,0,0.4
133,386460,0,1
134,187919.2,0.2,0.6
135,214299.25,0,0.5
136,196018.2,0,0.4
137,466806,0.333333333,0.333333333
138,161292.6667,0,0.666666667
139,348207.75,0,0.25
140,149469.75,0,0.25
141,85631.5,0,0.166666667
142,164103.6667,0.166666667,0.166666667
143,185971.75,0,0.25
144,311450,0.333333333,0.666666667
145,373539,0,1
146,245887.5,0,0.5
147,424440,0,0.5
148,199818,0,0.666666667
149,414114.25,0.25,0.25
150,243121.25,0.25,0.5
151,238256.6667,0,0.666666667
152,321319.6667,0.333333333,0.666666667
153,277148,0.333333333,0
154,257785.25,0.25,0.25
155,502419,0.5,0.5
156,397649.5,0.5,0.5
157,176258.6667,0,0.333333333
158,214901.75,0,0.25
159,200523.8889,0.111111111,0.333333333
160,500791,0,0.75
161,305917.7143,0.142857143,0.857142857
162,190864,0,0.333333333
163,488172,0.75,0.75
164,311727,0.333333333,0.333333333
165,407648,0.2,0.6
166,451132,0,0
167,264492.6,0,0.4
168,159212,0,0.6
169,501954.25,0.25,0.25
170,471236.5,0.5,0
171,256367,0,0
172,670325.25,0.5,0.5
173,1301507,0,0
174,789273.5,0.5,0.5
175,766548.5,0.5,1
176,260050.5,0,0
177,284989.6667,0,0.333333333
178,243548.2,0,0.6
179,258434.4286,0.142857143,0.428571429
180,172444.75,0,0
181,195754,0.25,0.75
182,362098.25,0.25,0.5
183,322051,0.25,0.5
184,299543.5,0,0.5
185,277077.6,0.4,0.4
186,154852.4286,0,0.285714286
187,196067,0,0
188,245298.75,0.25,0.5
189,472039.5,0,0
190,260735,0.25,0.75
191,348588,0.5,1
192,508334,0,1
193,380995,0,1
194,294379,0,0.75
195,369037.3333,0.333333333,0.333333333
196,543711,0,0.75
197,350064,0,0.2
198,436239.75,0,0.5
199,319765.6667,0.333333333,0.333333333
200,276412,0.25,0.5
201,256470,0,0
202,1477592,1,0
203,191915,0,0.666666667
204,594034.6667,0.666666667,1.333333333
205,495460,0,0
206,195429.2,0.2,0.2
207,517674.3333,0.333333333,0.666666667
208,267292.25,0.5,0
209,559625,0.5,0.5
210,553681,0,0
211,404379,0,1
212,415665,0.25,0.25
213,405918.5,0,0.5
214,911813,0.666666667,0
215,240856,0.25,0
216,196102.5,0.25,0.25
217,193491,0.25,0.25
218,273479,0.25,0.5
219,221090.25,0.25,0.25
220,331936,0,0.6
221,258177,0,0
222,1356751,1,1
223,187328.0909,0.272727273,0.181818182
224,810587,0,1
225,230229,0.25,0.25
226,151747.3333,0.166666667,0.166666667
227,146962.6667,0.166666667,0.166666667
228,322605,0.2,0.6
229,384348,0,0.5
230,312709.5,0.5,0
231,385401.25,0,0.75
232,1660385,0.5,0.5
233,363122.2,0.2,0.2
234,776755.5,0.5,0.5
235,288893,0,0
236,159656.6,0,0.6
237,433230,0,0.5
238,263018.8,0.2,0.4
239,433175,0,0
240,641823.5,0.25,0.5
241,355559,0,0.5
242,226461,1,1
243,553716,1,1
244,591310,0.333333333,0.333333333
245,518005.5,0.25,0.5
246,226781.25,0,0.25
247,228555.5,0,0.25
248,189094.25,0.25,0.5
249,757766,0,1
250,329625,0.333333333,0.333333333
251,259058.25,0.25,0.5
252,300514.5,0,0.5
253,276188.25,0.25,0.75
254,746729,1,1
255,495577,0,1
256,1113856,1,1
257,493291,1,1
258,527758,0.333333333,0.333333333
259,434830,0,1
260,982873.5,0,0.5
261,512209.75,0.25,0.25
262,682834,1,0
263,373578,0,1
264,226897.75,0.25,0.25
265,407647.2,0.2,0.2
266,377025.3333,0,1
267,318934.5,0,0
268,399601.5,0.5,0
269,433289.75,0.25,0.5
270,172080,0,0.25
271,476101,0.333333333,0.333333333
272,468481.3333,0.333333333,0.666666667
273,388052,0.4,0.4
274,487794,0,1
275,414043,0.333333333,0.333333333
276,479463,0,1
277,460523.6667,0,0.666666667
278,238217.3333,0.166666667,0.333333333
279,249689,0.142857143,0.428571429
280,618569,0,1
281,288065,0.333333333,0.333333333
282,204521.25,0.25,0.25
283,344953,0.142857143,0.285714286
284,163336.25,0.25,0.75
285,367346.3333,0,0.333333333
286,552681.25,0.5,0.5
287,713761,0,0
288,347564.25,0.25,0.75
289,314281,0.2,0
290,399554.3333,0.666666667,0
291,257131,0,0
292,379860.6667,0,0.666666667
293,230237,0,0.4
294,161336.2,0,0.4
295,859859.5,0.5,0
296,539465,0,1
297,142425.75,0.25,0.5
298,411698,0,0
299,345013.8,0.2,0.2
300,469060,0,0.5
301,171525,0.2,0.4
302,573434.6667,0.333333333,0.333333333
303,691973,1,0
304,295871.75,0.25,0.25
305,389902.5,0,0
306,318244,0.333333333,0.333333333
307,280274.75,0.25,0
308,376580,1,1
309,196789,0,0.5
310,188767.8333,0.166666667,0.333333333
311,385979.8,0.2,0.4
312,293148.5,0,0
313,187229.5,0.25,0.25
314,326504.8,0.2,0
315,740268,0,0
316,425508,0.5,0.5
317,301784.75,0.25,0
318,377413,0.2,0.4
319,550917,0.25,0.25
320,976984.5,0.5,0.5
321,456498,0,0
322,405576,0.5,0.5
323,214510.3333,0.333333333,0.333333333
324,485727,0,0
325,284117.5,0.25,0.25
326,1000413.5,0.5,0.5
327,429341.5,0.25,0.25
328,437651.6,0.2,0
329,211872.6,0.2,0.2
330,378949,0.5,0.5
331,224616.5,0.25,0.25
332,180864.5,0,0
333,273163,0.25,0.25
334,607970,0,1
335,239452,0,0
336,260330,0,0.5
337,131304,0,0.25
338,427418.3333,0,0.666666667
339,499071,0.5,0
340,566859,1,1
341,568070.3333,0.333333333,0
342,184016.2,0.2,0.2
343,361615,0,1
344,303266.4,0.2,0.2
345,202639.3333,0.333333333,0.333333333
346,348536.5,0,0
347,563311,0,0.333333333
348,881193,1,1
349,186090,0,0.142857143
350,213821.75,0.25,0.5
351,224196.25,0.25,0.25
352,198277,0,0
353,276291,0.25,0.5
354,271936.1667,0.166666667,0.166666667
355,377775,0.25,0.125
356,505691.5,0.5,0.5
357,506303,0.25,1
358,1015783.333,0.333333333,0
359,2141592,1,0
360,643716.2,0.2,0
361,494578.5,0.5,0
362,484846.3333,0.333333333,0
363,315980.8,0.2,0
364,514310.3333,0,0
365,195570.6,0,0.4
366,335945.25,0.25,0.25
367,235428,0,0.5
368,249328.25,0.25,0.25
369,698316.5,0,0
370,1681699,0.5,0.5
371,766787,0.25,0
372,170084.6667,0.166666667,0.166666667
373,144665,0,0.25
374,266454.5,0,0
375,202114.8,0,0.2
376,437469.6667,0.666666667,0.333333333
377,279403,0.333333333,0.333333333
378,292799.5,0.25,0.25
379,408106.2,0.2,0.4
380,187687.5,0,0.25
381,699131,1,0
382,303918.25,0.25,0.5
383,1100301.667,0.666666667,0
384,597545.2,0.2,0
385,370899.5,0.333333333,0.166666667
386,668332.5,0.5,0
387,501865.25,0.25,0
388,264752.25,0.25,0.25
389,532159.25,0,0.75
390,325623,0.4,0.4
391,497855.5,0.5,0.25
392,373064.3333,0.333333333,0.333333333
393,491169,0,1
394,238686.5,0,0.5
395,213706.25,0.25,0.25
396,203902.5,0,0
397,301339,0,0
398,450913,0.2,0
399,160318.5,0,0.5
400,362481.6667,0.333333333,0.333333333
401,295404,0,0
402,459110.6667,0.333333333,0.333333333
403,853884,1,1
404,258186.5,0,0
405,190654,0,0
406,152606.5,0,0
407,168633,0,0
408,247654,0,0
409,213571,0,0
410,183759,0,0
411,511073,0,0
412,257829.4,0,0
413,282923.25,0.25,0.25
414,304075,0.333333333,0.666666667
415,741722,0.5,0.5
416,222873,0,0.666666667
417,106857,0.142857143,0.285714286
418,364378.5,0.25,0.75
419,675127.5,0.5,0.5
420,202084.75,0.25,0.25
421,206927,0.25,0.75
422,275388.75,0.25,0.5
423,157335.75,0.25,0.25
424,212798.6,0,1
425,142008,0.25,0.5
426,294503.75,0,0.5
427,470327.6667,0.333333333,1
428,229873.5714,0.142857143,0.571428571
429,723636,0.333333333,0.333333333
430,223581.75,0.25,0.5
431,248183,0,0.25
432,218490.2,0.2,0.2
433,310443.6667,0,1
434,538550,0,1
435,404874.6667,0.333333333,0.333333333
436,178300.6,0.2,0.4
437,227267.5714,0.285714286,0.714285714
438,708266.3333,0.333333333,0.333333333
439,306378,0.333333333,0.333333333
440,149250.2,0.2,0.2
441,231264.25,0.25,0.25
442,425912.4,0.4,0.6
443,230582,0,0.25
444,136331.1667,0.166666667,0.333333333
445,341250,0.2,0.6
446,473491.5,0,0
447,282732.3333,0,0.333333333
448,265115.3333,0,0.333333333
449,184519.1667,0.166666667,0.666666667
450,294337.5,0.25,0
451,324593.25,0.25,0.25
452,164820.5,0.25,0.25
453,234980.75,0.25,0.5
454,481677,1,2
455,442385.6667,0.333333333,0.333333333
456,158300.6,0.2,0.4
457,841854,0.5,0.5
458,282582.3333,0.333333333,0.333333333
459,169516.2,0,0.4
460,267477.6667,0.333333333,0.333333333
461,187954.2,0,0.4
462,534513,0,0
463,233801.3333,0,0.666666667
464,265717,0,0
465,160551.75,0,0.5
466,237647.5,0,0.5
467,65298.33333,0.166666667,0.666666667
468,185691.2857,0.428571429,0.285714286
469,245433.5,0,0.5
470,199645.8,0,0.6
471,221719,0,1
472,228249.2,0.2,0.2
473,574111,0,1
474,193484,0.25,0.75
475,496400,0.333333333,0.333333333
476,177064.6667,0,0.666666667
477,515196.5,0,0.75
478,326760,0,1
479,340200,0.25,0.75
480,413422.3333,0,0.333333333
481,215688,0.142857143,0.285714286
482,513876,0,1
483,533185,0.333333333,0.333333333
484,289299.3333,0.333333333,0.333333333
485,251610,0.25,0.5
486,673975,0.5,1
487,460769,0.25,0
488,209784,0,0.5
489,572410,0,0
490,432384.4,0.2,0.4
491,320070.5,0.25,0.25
492,309624.25,0.25,0.25
493,276975,0,0
494,245604.3333,0.166666667,0.166666667
495,123123.6667,0.166666667,0.166666667
496,959931,0,1
497,157779.6667,0.166666667,0.333333333
498,171185,0,0.5
499,628542.6667,0.333333333,0.666666667
500,443852.5,0.5,0
501,772786,1,1
502,532953.6667,0.333333333,0.333333333
503,396265,0.333333333,0.666666667
504,493446,0,1
505,252395.5,0,0.25
506,251181.5,0.25,0.5
507,617053.5,0.5,1
508,340204.5,0,0.25
509,372653,0,1
510,723706,0.5,0.5
511,650380,0.666666667,0.666666667
512,719538,0.5,0.5
513,245470,0,0.5
514,594285,1,0.5
515,289950,0.333333333,0.5
516,192352.6667,0,0.666666667
517,262177.3333,0,0
518,337202,0,0.5
519,326836,0.2,0.6
520,215542.3333,0,0.666666667
521,380721,0,0
522,480995,0,0
523,181682,0.2,0.2
524,509486.3333,0.333333333,0.333333333
525,243771.25,0,0.75
526,338245.6,0.4,0.8
527,363065,0,1
528,191429,0,0
529,319139.7143,0.285714286,0.142857143
530,280056,0,1
531,211993.5,0,0
532,249622,0,0.666666667
533,314857.6,0.2,0.4
534,476799.25,0.25,0.75
535,190609.8,0.2,0.2
536,497181,0,1
537,230006.75,0.25,0.5
538,249448.5,0.25,0.5
539,412676,0.2,0.8
540,311531,0,0.333333333
541,97876,0,0.2
542,168051.5,0,0.25
543,361163,0,0
544,425338.5,0.5,0.5
545,310698.25,0.25,0.5
546,490266,0,0
547,430829.25,0,0.75
548,393330.5,0,0.5
549,553966.75,0.25,0.25
550,358042,0,0
551,161459,0.125,0.125
552,650510,0.5,0
553,151048.5714,0.142857143,0.428571429
554,694935,0.25,0.5
555,375469,0,0.666666667
556,266266.5,0,0.5
557,355314.6667,0,0.666666667
558,369484.3333,0,0.666666667
559,234923.1429,0,0.285714286
560,388215.6667,0.166666667,0.5
561,435669.6,0,0.2
562,135419.6667,0.166666667,0.166666667
563,189582,0,0
564,181822.8571,0.142857143,0.285714286
565,202066.5,0.166666667,0.5
566,1524193,1,1
567,155939.3333,0.166666667,0.166666667
568,166013.5,0,0.5
569,266902.4,0.2,0.6
570,352276.75,0.25,0.25
571,420195.6667,0.333333333,0.666666667
572,2272853,1,1
573,355470.25,0.5,0.75
574,252509.25,0.25,0.25
575,365354.5,0.25,0.25
576,208465.6667,0.333333333,0.333333333
577,278619.3333,0,0.666666667
578,151533.4,0.2,0.4
579,329152.5,0,0.25
580,666297,1,0
581,269651,0,0
582,202789.6,0,0.2
