id,income,car,scooter
653,496409,0.5,0.5
654,381029,0.666666667,0.666666667
655,730025,0.666666667,0.666666667
656,520128.5,0.5,0.5
657,326549,0.333333333,0.666666667
658,441072.6667,0.333333333,0.5
659,483546.5,0.333333333,0.5
660,257469.2,0.4,0.2
661,2023906,1,0
662,528220,0.166666667,0.5
663,240373,1,0
664,640267.6,0.2,0.6
665,1486700.5,0.75,0.25
666,695197.5,0.5,0.25
667,228979.75,0.25,0.25
668,1893158.25,0.25,0.25
669,158401,0.5,1
670,349524.2,0,0
671,186475,0,1
672,287254.7143,0.285714286,0.428571429
673,609084.5,0.5,1
674,367678.8,0.2,0.4
675,182306.5,0.5,0.5
676,377509,0.5,1
677,498242.5,0.25,0.5
678,200415,0,1
679,405639,0,1
680,277882.5,0.25,0.5
681,494302.5,0.5,1
682,1003879,1,1
683,827690.3333,0.666666667,0.666666667
684,405416,0.25,0.5
685,265185,0.5,0.25
686,431946,0.25,0.5
687,450199.75,0.25,0.5
688,442861.75,0.5,0.25
689,822604,0.5,1
690,255464.75,0.25,0.5
691,503952.75,0.5,0.25
692,383570,0.4,0.8
693,455402,0.5,0.5
694,284490.75,0.25,0.5
695,430125.75,0.5,0.25
696,520817,0.25,0.5
697,2742312.2,0.6,0.4
698,208219.25,0,0.5
699,202797,0.5,1
700,1060151,0,0
701,257869,1,1.5
702,484881,0.333333333,0.333333333
703,418285,0.5,0.5
704,225030,0,0.333333333
705,336487,0.666666667,0.333333333
706,243102,0,0
707,269787.8571,0.142857143,0.285714286
708,476978,0.5,0.5
709,361173.5,0.5,0
710,275294.5,0.5,0.5
711,547969.5,0.5,0
712,149619,0.333333333,0.333333333
713,227120,0,0
714,194997,0.5,0
715,203646.5,0,0.25
716,232905.5,0,1
717,147471,0,0
718,131306.3333,0.333333333,0.333333333
719,965399,0.5,0.5
720,443794,0.333333333,1
721,409119.5,1,0
722,336899.5,0.5,0.25
723,448605,0.5,0.5
724,523367.75,0.25,0.75
725,221341,0.333333333,0.666666667
726,353803,0.25,0.75
727,638030.3333,0.333333333,0.666666667
728,234717,0,0.4
729,505000,0.5,1
730,247428,0,0.5
731,266778.5,0.5,0.5
732,492025,0.333333333,0.666666667
733,732183.2,0.2,0.2
734,343093,0.333333333,0.666666667
735,293186,0.5,0.5
736,377038.5,0.5,0.5
737,233290,0,0
738,713085.6667,0.666666667,0.333333333
739,304686.25,0.25,0.5
740,1449096.5,1,0.5
741,251525.6667,0.333333333,0.333333333
742,529732,0.5,0.5
743,344314.5,0,0.5
744,247859,0.25,0.25
745,348358,0.5,0.5
746,375660,0.25,1
747,478944,0,0
748,257154.5,0.5,0
749,282539,0,0.5
750,275870,1,1
751,527979,0.333333333,1
752,668214,1,0.5
753,406357.3333,0.666666667,0.666666667
754,639408,0.333333333,0.333333333
755,458504,0.666666667,1
756,771287.5,0.5,0.75
757,841796.5,0.5,0.75
758,454999.6667,0.333333333,0.666666667
759,166948.5,0.5,0
760,194821.5,0.5,0.5
761,689196.5,0.5,1
762,215764.3333,0,0.666666667
763,604382,1,1
764,105768.6667,0.333333333,1
765,351198,0,0
766,202829.5,0,1
767,206926,0,0.333333333
768,284701.8333,0.166666667,0.333333333
769,139508.5,0,1
770,237336.25,0.25,0.5
771,225182.5,0.5,0.5
772,419119.8,0.4,0.4
773,256974.6667,0,0.333333333
774,360965.3333,0.666666667,0.333333333
775,605131.6667,0.5,0.166666667
776,313201,0.333333333,0.333333333
777,280275.5,0,0.5
778,264899.6,0.2,0.4
779,466292,0.333333333,0.333333333
780,400783.75,0.5,0.5
781,559526.5,0.5,0.5
782,229061,0,0
783,415266.75,0.25,0.75
784,215722.5,0.25,0.5
785,212114,1,1
786,421510,0,1
787,809364,1,1
788,230769,0,0
789,281102.2,0.4,0.6
790,271992.1429,0.285714286,0.571428571
791,223471.5,0,0.5
792,341392.75,0.5,0.5
793,419613.2,0.4,0.2
794,428580.5,0.5,0.5
795,357116.6667,0.666666667,0.333333333
796,308548.6667,0.666666667,0.333333333
797,327854.6667,0.666666667,0.333333333
798,181638.5,1,0
799,354977.75,0.25,0.25
800,317462.3333,0.333333333,0.5
801,372787.5,0.375,0.5
802,312335.5,0.333333333,0.5
803,724492,1,1
804,125636.5,1,1
805,253908,0.5,1
806,227653,0.5,0.5
807,446165,0,1
808,338836.3333,0,0.666666667
809,359571,0.333333333,0.666666667
810,537218,0,1
811,321537,0.666666667,1
812,503564.5,0.5,1
813,218875.5,0.5,0.5
814,407823,0,0.5
815,437632.75,0.5,0.25
816,572286.75,0.5,0.5
817,580288.3333,0.333333333,0.666666667
818,220203,0.5,1.5
819,109834.6667,0,0.333333333
820,282854.6667,0.333333333,0.666666667
821,179966,0,0.5
822,269920.6667,0.333333333,0.333333333
823,280485.5,0,0.5
824,202384.5,1,0.5
825,578026.5,1,1.5
826,327276,0,0
827,564888.6667,0.333333333,0.333333333
828,442398.3333,0.333333333,0.666666667
829,203858.8571,0.142857143,0.571428571
830,397164.4286,0.285714286,0.571428571
831,313232.5,0.375,0.375
832,278113.8333,0.166666667,0.166666667
833,236962.5,0,0.5
834,176808.8333,0.166666667,0.5
835,457888,1,1
836,224578.2,0.2,0.4
837,265552.3333,0,1
838,136898.5,0,0
839,294492.5,0,0.666666667
840,288964.6,0,0.6
841,367053.3333,0.333333333,0.166666667
842,314492.8333,0.333333333,0.333333333
843,697557,0.4,0.4
844,327775,0,1
845,363205.3333,0.333333333,1
846,319976,0.2,0.2
847,805477,0.5,0.5
848,491838.5,0.5,1
849,550457.4286,0.571428571,0.571428571
850,504734.25,0.5,0.5
851,587703.25,0.5,0.75
852,573459,0,1
853,555281.3333,0.333333333,0.666666667
854,571633,1,1
855,657251.5,0.5,1
856,226710.4,0.2,0.2
857,205834,0,0
858,132688,0,0.5
859,456705,0.5,0.5
860,497337,0,1
861,231565.5,0,0
862,243436.5,0,0
863,147414,0.5,0.5
864,693497,0.666666667,1
865,365060.6667,0.333333333,1
866,647106,1,1
867,180382.6,0.2,0.4
868,289759.5,1,1
869,780357,0.5,0.5
870,177577,0,0
871,211219.6667,0.333333333,0.666666667
872,206310.5,0,0.5
873,491157,0.333333333,0.666666667
874,454781.3333,0.333333333,0.666666667
875,543051.5,0.5,0.5
876,149620.5,0.5,0.5
877,240189.5,0,0.5
878,251281.25,0.5,0.75
879,472421.5,0.5,0.5
880,249028,1,0
881,219549,0.5,0
882,386564,0,1
883,248892,0,1
884,217961.5,0.333333333,0.5
885,277887.75,0,0.75
886,245296,0,0
887,1215589,0,1
888,497542,0,0.5
889,232880.6667,0.333333333,0.333333333
890,330440.6667,0.666666667,0.666666667
891,216945.5,0,0
892,440169.6667,0,0.333333333
893,887013,1,0.5
894,371093.5,0.5,0.5
895,320023,0.5,1
896,244938,0,0.5
897,363229.3333,0.333333333,0.666666667
898,291571,0.25,0.25
899,561376,0.5,1.5
900,261604.25,0.25,0.25
901,485781,0,0
902,452260.6667,0.333333333,1
903,500991,0,1
904,363042.6667,0,0.666666667
905,194930.6,0,0.4
906,371177.75,0.5,0.25
907,411967,0.5,0.5
908,483073.25,0.25,0.5
909,611980.6667,0.333333333,0.333333333
910,407864,0,0.6
911,393141.6667,0.333333333,0.333333333
912,317476,0.333333333,0.333333333
913,314884.5,0.25,0.5
914,501268,0,1
915,168355,0.5,0.5
916,616788,0.666666667,0
917,395019.2,0.2,0.4
918,123145,0,1
919,592970.7143,0.285714286,0.285714286
920,253187,0,0
921,215898.25,0.5,0.25
922,512914.5,0.25,0.25
923,1455515.25,0.5,0.5
924,724242.3333,0.333333333,0.666666667
925,323372,0.5,0.5
926,279257,0,0.5
927,621442,0.25,0.5
928,1293139.5,0.5,0.5
929,484503.25,0.5,0.25
930,320474,1,0
931,251353.5,0,0.5
932,305345.5,0.333333333,0.666666667
933,375294.75,0.25,0.75
934,371549.75,0,1
935,190832.6667,0.166666667,0.5
936,506868,0.25,0.5
937,319668.1667,0.5,0.833333333
938,518303.25,0.25,1
939,418868.6,0.2,0.4
940,697643.5,0.5,0
941,1489680.5,1.5,0
942,275427,0,0.333333333
943,348611.5,0,0.5
944,338622,0,0.5
945,458404.5,0.5,0.5
946,225813.6667,0.166666667,0.333333333
947,490345,0,0
948,452265,1,1
949,240295.25,0.25,0.5
950,884091.5,0,1
951,589708,0.333333333,0.666666667
952,241594,0,1
953,273869,0.4,0.6
954,243694.3333,0,0.333333333
955,344152.8333,0.333333333,0.666666667
956,384656.5,0.5,1
957,727779,0.5,1
958,680597.3333,0.666666667,0.666666667
959,368607,0,0
960,374310.5,0.25,0.25
961,594322.5,1,0.5
962,1003719,0.5,0.5
963,628924.8,0.2,0.8
964,637077.75,0.5,0.25
965,284550.3333,0.333333333,0.333333333
966,400991.6667,0.333333333,0.666666667
967,423235,0,1
968,757938.6667,0.333333333,0.666666667
969,264727,0,0
970,260760.75,0.25,0.75
971,516559,0.25,0.75
972,527549.6,0.6,0.6
973,862387.5,1,1
974,226721.4,0.2,0.6
975,318648.75,0.5,0.75
976,457486.3333,0.333333333,1
977,156223.5,0,0.5
978,674380.5,0,1
979,689604.25,0.5,0.5
980,234201.5,0.25,0.75
981,473889,0.5,0.5
982,509461,0.333333333,1
983,374329,0.333333333,0.333333333
984,480410.5,0,1
985,812492,0.5,0.5
986,299929.5,0,0.5
987,438321.5,0.5,1
988,163071,0,0
989,801549.5,0.5,0.5
990,846430.5,1,0.5
991,434214.5,0.5,0.5
992,450949,0,1
993,147386,1,1
994,430142,0,1
995,345340.8571,0.428571429,0.571428571
996,168675,0,0.5
997,499171,0.25,1
998,399546.3333,0.333333333,0.333333333
999,535297.5,0.75,0.5
1000,139621.5,0.5,0.5
1001,333382.6667,0.333333333,0.666666667
1002,493290.4,0.2,0.6
1003,395188.75,0.25,0.25
1004,430666.5,0.333333333,0.5
1005,518409,0.333333333,0
1006,309497.3333,0.333333333,1
1007,271470.75,0.75,0.75
1008,1137570.667,0.666666667,0
1009,479327.3333,0.666666667,1
1010,481291,0.5,1.5
1011,258660,0.5,0.25
1012,210857.4,0.2,0.4
