id,income,car,scooter
1,232924.2,0.2,0.4
2,207247,0,0.333333333
3,232625,0.25,0.25
4,370347.75,0,0.5
5,380438,0,1
6,264206,0,0.333333333
7,350528,0.333333333,0.333333333
8,622107,0,0
9,239498.5,0,0.5
10,149384,0,0.4
11,330903,0,0.4
12,315557,0.25,0.75
13,125603.25,0,0.5
14,298969.6,0,0.4
15,139194.8,0.2,0.2
16,261167.3333,0,0.666666667
17,137441,0.25,0.25
18,420295.8333,0.166666667,0.666666667
19,354750.75,0.5,0.5
20,328753,0,0
21,410810,0.5,0
22,107290,0.2,0.2
23,267273.6667,0.333333333,0
24,311747.6667,0,0.666666667
25,298019.25,0,0.5
26,598441,0.5,1
27,416382.5,0.25,0.5
28,142194.2,0,0.6
29,224223.25,0.25,0.75
30,431446.6667,0,0.333333333
31,433522.75,0.25,0
32,360709.5,0.25,0.75
33,367505.4,0.2,0.4
34,146200.1667,0.166666667,0
35,191167.1667,0.166666667,0
36,221422.8333,0.166666667,0.333333333
37,235585,0.25,0.25
38,230314.75,0,0.25
39,113174.5,0,0
40,240732,0,0
41,286312.75,0.25,0.5
42,184802,0.25,0.25
43,606741.3333,0.333333333,0
44,164987.4,0,0.6
45,364754.3333,0.333333333,0.666666667
46,265784.5,0,1
47,389282,0,0.333333333
48,203606.4,0.2,0.2
49,228078,0,0.25
50,258998.75,0.25,0
51,156859,0.25,0.25
52,234988.3333,0.333333333,0.666666667
53,570866,1,0
54,525488,0.5,0.5
55,378402.8,0.2,0.4
56,301463.25,0,0.25
57,295985,0.5,0
58,174389.6,0,0.4
59,258389.5,0.25,0.25
60,430371.5,0.25,0
61,329198.75,0.25,0.25
62,253395.6667,0.333333333,0
63,304456.75,0,0.5
64,318918,0.5,0.25
65,229306.5,0,0
66,331321.5,0,0
67,373033.75,0,0.25
68,331547.5,0,0.5
69,333580.6667,0.333333333,0.333333333
70,384694.4,0.2,0.2
71,482470.5,0,0
72,311281.4,0.2,0.4
73,379511,0,1
74,235851,0,0
75,261866,0,0.5
76,430478.75,0.25,0.25
77,284708.75,0.25,0.5
78,296619.5,0.25,0
79,247759.6667,0,0.333333333
80,1785633.333,0.333333333,0
81,441230.6,0,0.6
82,445592,0.5,0
83,211589.5,0,0.75
84,498961.3333,0.333333333,0.333333333
85,1033842.5,0,0.5
86,403528,0,0
87,390884.3333,0,1
