id,income,car,scooter
361,181091,0.2,0.2
362,130580,0.14,0.285714286
363,471525,0,0
364,357743,0.17,0.333333333
365,171343,0,1
366,311210,0.14,0.285714286
367,348177,0,0.333333333
368,166070,0,0.5
369,308115,0,0.25
370,756137,0,0
371,175532,0.33,0.666666667
372,257653,0.33,1
373,1472212,0,0
374,332133,0,0
375,354412,0.25,0.25
376,397182,0.5,0.25
377,45467,0.14,0.428571429
378,169865,0.5,0.5
379,135090,0,0.25
380,327374,0.2,0
381,223778,0.33,0.333333333
382,142412,0.5,0.5
383,536698,0.5,0.75
384,222551,0,0
385,276762,0,0
386,129908,0.33,0.666666667
387,604280,0.5,0.25
388,386700,0.2,0.2
389,355208,0.33,0.333333333
390,588735,0.33,0.666666667
391,149146,0.25,0.5
392,386183,0.25,0.5
393,388959,0.25,0.75
394,243420,0.25,0.25
395,268738,0.6,0.6
396,419393,0.25,0
397,213818,0.25,0.25
398,150220,0.2,0.2
399,146712,0.25,0.25
400,369589,0.2,0.4
401,538609,0.67,0.333333333
402,476052,0,1
403,423642,0.33,0
404,184693,0.33,0
405,196570,0.17,0.166666667
406,259487,0.2,0.4
407,226959,0.14,0.285714286
408,264250,0,0.5
409,374049,0,1
410,421432,0,0.5
411,169889,0.14,0.142857143
412,201509,0.2,0.6
413,244368,0.25,0.25
414,1017690,0.5,0.5
415,476006,0.33,0.666666667
416,534193,0.5,0.5
417,184483,0.1,0.3
418,236391,0.25,0.75
419,164989,0,0.5
420,203263,0,0
421,373256,0,0.5
422,191729,0,1
423,159724,0.33,0.666666667
424,178545,0,0.333333333
425,226700,0,0.5
426,165964,0.25,0.5
427,296928,0.67,0.666666667
428,155306,0.2,0.4
429,189435,0,0.25
430,225667,0.25,0.5
431,187324,0.2,0.6
432,339386,0,0
433,435638,0,0
434,497845,1,0.5
435,311903,0.25,0
436,507656,0.25,0.25
437,160040,0,0
438,1005563,0.5,1
439,259378,0.33,0.333333333
440,223695,0,0.333333333
441,414223,0.5,1
442,171468,0.33,0.333333333
443,137517,0.2,0.2
444,358528,0.29,0.142857143
445,385506,0.5,1
446,153653,0.33,0.333333333
447,227900,0.25,0.75
448,447032,0.67,0.333333333
449,247670,0,0.5
450,127205,0.5,1
451,233081,0.33,0.333333333
452,144812,0,0.5
453,279907,0.5,0.25
454,415691,0.5,0.5
455,558964,0.5,0
456,430388,0.25,0.5
457,110720,0.25,0.5
458,286400,0.25,0.25
459,319309,0.5,0
460,404855,0.25,0.5
461,242008,0.25,0.25
462,296212,0.25,0.5
463,717853,0.5,0.5
464,753902,1,0
465,243615,0.33,1
466,600895,1,0
467,322275,0.25,0.5
468,238359,0.17,0.333333333
469,184456,0.33,0.333333333
470,986124,0.67,0
471,203481,0,0.5
472,575941,0.33,0.333333333
473,713721,0.25,0.25
474,240662,0.4,0.4
475,220814,0.6,0.4
476,498559,0.5,1
477,305290,0.25,0.5
478,304972,0.25,0.5
479,710237,0.5,0
480,244512,0,0.666666667
481,243638,0.17,0.666666667
482,322127,0.33,0.666666667
483,219616,0.14,0
484,229180,0.13,0.25
485,275221,0,0.5
486,163790,0.2,0.4
487,261604,0.25,0.25
488,343971,0.33,0.333333333
489,294946,0,0.6
490,141646,0,0.2
491,536040,0.2,0.6
492,301426,0.33,0.333333333
493,146260,0.5,0.5
494,529357,0,1
495,272515,1,1
496,204590,0.25,0.25
497,557082,0.33,0.666666667
498,509835,0.33,0.666666667
499,172241,0,0
500,168437,0.5,1
501,330912,0,0.333333333
502,130786,0.14,0.428571429
503,122527,0.33,0.5
504,275768,0.17,0.666666667
505,297262,0.33,1
506,107769,0,0.6
507,165226,0,0.333333333
508,132582,0,0.666666667
509,302457,0,0.5
510,234754,0.17,0.5
511,197700,0,0
512,300600,0.5,0.5
513,277355,0,0
514,135279,0.17,0.666666667
515,309445,0.25,0.75
516,261241,0.33,0.333333333
517,217374,0.17,0.333333333
518,127818,0.2,0.2
519,186311,0,0
520,227381,0.25,0.5
521,226328,0.33,0.333333333
522,463823,1,1
523,295705,0,0
524,315873,0.5,0.5
525,163314,0.25,0.5
526,392350,0,0.5
527,146587,0.33,0.333333333
528,465504,0.5,0.5
529,564549,0.33,0.333333333
530,710681,0,0.333333333
531,154552,0,0.5
532,377368,0.5,0.5
533,516201,0.5,1
534,445430,0,1
535,284264,0.33,0.666666667
536,363660,0.5,0.5
537,278162,0.2,0.8
538,178290,0,0.666666667
539,213350,0,0.5
540,446412,0,0.5
541,443420,0,1
542,319633,0.25,0.75
543,302553,0.25,0.25
544,440589,0.5,1
545,272776,0.33,0.333333333
546,215514,0.2,0.4
547,266244,0.25,0.75
548,130786,0.2,0.4
549,309349,0.33,0.333333333
550,346996,0,1
551,158799,0,0.333333333
552,371563,0.5,0.5
553,166831,0,0.4
554,283056,0.4,0.2
555,125657,0,0.285714286
556,669719,0,1
557,338598,0.5,0
558,420536,0,1
559,236803,0.25,0.75
560,201445,0,0.6
561,365518,0,1
562,169006,0.2,1
563,160402,0.17,0.333333333
564,181505,0.25,0.5
565,278372,0.2,0.6
566,202487,0.33,0.666666667
567,359216,0.33,0.666666667
568,299449,0.33,0.333333333
569,427601,0,0.5
570,227565,0.25,0.5
571,398725,1,0
572,243732,0.5,0.5
573,192143,0.25,0.5
574,168721,0.5,0
575,280167,0,0.5
576,259348,0.33,0.333333333
577,268531,0.3,0.4
578,405165,0.5,0.5
579,61627,0,0
580,840284,1,1
581,333989,0.33,0.333333333
582,531684,0,1
583,179187,0.5,0.5
584,210491,0.11,0.333333333
585,345818,0.33,0.333333333
586,193114,0.17,0.333333333
587,73496,0,0.25
588,248974,0.2,0.6
589,100289,0.17,0.333333333
590,292733,0,0
591,706490,0.5,0
592,368233,0.33,0.666666667
593,268457,0.33,0.666666667
594,254132,0.25,0.5
595,362745,0.25,0.5
596,227550,0.17,0.333333333
597,445220,0.33,0.333333333
598,222399,0,0.5
599,147283,0.5,0.5
600,259590,0.5,0
601,107532,0.25,0.5
602,269548,0.33,0.333333333
603,294536,0.17,0.333333333
604,192256,0.5,0.25
605,276263,1,0
606,175457,0,0.75
607,200178,0.33,0.333333333
608,438108,0.25,0.5
609,370463,0.5,0.25
610,149094,0.5,0.5
611,420926,0,0.666666667
612,516665,1,0
613,380880,0.5,0.5
614,162420,0.5,0
615,211044,0.25,0.25
616,306384,0,1
617,457204,0.67,0.333333333
618,542006,0.5,0.5
619,303447,0.5,0.5
620,341497,0.25,0.25
621,258366,0.33,0.666666667
622,143198,0.14,0.285714286
623,198013,0.33,0.666666667
624,140834,0,0.5
625,199150,0,0
626,225720,0,1
627,570567,0.5,0.5
628,303821,0,0
629,267599,0.4,0.2
630,425545,0.67,0.666666667
631,185269,0.33,0
632,187720,0.33,0
633,187516,0,0.333333333
634,418410,0.17,0.333333333
635,161647,0,0.5
636,172903,0.33,0.166666667
637,115097,0.13,0.5
638,58464,0.5,0.5
639,970921,1,1
640,551945,1,1
641,184083,0,1
642,196931,0.25,0.25
643,253113,0,1
644,420510,0.25,0.75
645,283652,0.5,1
646,180880,0.4,0.2
647,211080,0.33,0.666666667
648,399399,0.5,1
649,137850,0.2,0.2
650,358603,0.33,0.666666667
651,243429,0.33,0.333333333
652,174215,0.17,0.333333333
653,237456,0.33,0
654,390452,0,1
655,268212,0.2,0.2
656,390160,0.5,0.5
657,300993,0.33,0.333333333
658,309807,0.4,0.4
659,439607,0.17,0.333333333
660,288579,0.5,0.5
661,303115,0.17,0.333333333
662,207249,0.25,0.5
663,222487,0.33,0.333333333
664,355277,0,1
665,323827,0.33,0.333333333
666,243292,0.25,0.5
667,215003,0.2,0.6
668,351278,0.25,0.5
669,208819,0.33,0.333333333
670,258357,0.33,0.666666667
671,385219,0.33,0.666666667
672,95422,0.67,0.666666667
673,342550,0.13,0.25
674,229666,0,0
675,236419,0.2,0.6
676,260910,0.2,0.2
677,508091,0.67,1
678,180505,0,0.5
679,153058,0,0.25
680,242857,0.25,0.25
681,253204,0,0
682,421096,0,1
683,167222,0.33,0.333333333
684,455587,0,1
685,388088,0,0.25
686,260899,0,0.666666667
687,286670,0.33,0.166666667
688,519781,0.33,0.333333333
689,249047,0.33,0.666666667
690,527802,0,0
691,339879,0,0.666666667
692,412637,0,0
693,268678,0.67,0
694,434319,0,0.666666667
695,972437,0.33,0
696,313098,0.33,0.333333333
697,212712,0,0
698,249386,0.25,0.5
699,231626,0.4,0.2
700,295018,0.25,0.25
701,133614,0.17,0.5
702,267788,0,0.5
703,266485,0.25,0.25
704,723299,0,1
705,203240,0.4,0.2
706,237900,0.25,0.5
707,259584,0.2,0.8
708,138586,0,0.666666667
709,270093,1,1
710,194165,0.25,0.75
711,173849,0.29,0.285714286
712,202461,0,0.666666667
713,490452,0.5,0.5
714,241662,0.29,0.571428571
715,291075,0.5,0.5
716,294391,0.25,0.75
717,220756,0.2,0
718,169579,0,0.5
719,263981,0,0.5
720,212967,0.25,0.5
721,181237,0,0.5
722,289446,0.33,0.666666667
723,390360,1,1
724,456581,0.67,0.333333333
725,135447,0.25,0.5
726,248810,0.25,0.5
727,171416,0,0.5
728,348713,0,1
729,470891,0.33,0.666666667
730,335841,0.5,0.5
731,347119,0.5,0.5
732,262724,0.25,0.25
733,269663,0,0.5
734,322017,0,0.5
735,152916,0,0
736,473348,0.5,0.5
737,326168,0,0
738,343599,1,1
739,415893,0.33,0.5
740,694098,0,1
741,612611,0,1
742,382294,0.5,0.5
743,194628,0,0.5
744,310505,0,0
745,263259,0.33,0.333333333
746,200457,0.25,0.5
747,351184,0.5,1
748,284512,0.4,0.4
749,262449,0.33,1.333333333
750,173479,0.14,0.142857143
751,409970,0.5,0.25
752,77334,0,0.5
753,208598,0.25,0
754,267404,0.33,1
755,195264,0.33,0.333333333
756,273377,0.2,0.6
757,387532,0.33,0.666666667
758,216028,0.2,0.2
759,494907,0.25,0.25
760,329678,0.5,0.5
761,227993,0.25,0.25
762,312798,0,0.5
763,187114,0.5,1
764,424997,0,0
765,199399,0,0.666666667
766,89282,0,0.75
767,272669,0.2,0.4
768,247951,0,0
769,231949,0,0.5
770,307170,0,0.666666667
771,180725,0.2,0.2
772,204188,0.25,0.25
773,503884,0,1
774,194468,0.17,0.166666667
775,624817,0.5,0.5
776,191693,0,0.333333333
777,247252,0.25,0.5
778,207959,0.25,0.25
779,183150,0,0
780,220275,0.5,0.75
781,303353,0.25,0.25
782,178830,0,1
783,264162,0.14,0.428571429
784,208290,0,0.5
785,787101,0,0
786,237324,0,0.333333333
787,769922,0.5,0
788,628294,0.5,0
789,212229,0.33,0.333333333
790,109587,0,0.333333333
791,271722,0,0
792,256798,0,0.5
793,253443,0.25,0.5
794,210777,0.2,0.4
795,278477,0.25,0.5
796,124679,0.09,0.272727273
797,230303,0.25,0.5
798,187223,0,0.333333333
799,275363,0.5,1
800,279754,0.4,0.4
801,265616,0.25,0
802,265225,0.4,0.4
803,213831,0.17,0.666666667
804,281763,0,0.8
805,214037,0.25,0.25
806,179845,0,0.5
807,153903,0,0.5
808,133241,0,0.5
809,288325,1,0.5
810,151207,0.5,0
811,184993,0,0
812,174750,0.5,0.5
813,134181,0,0.666666667
814,139255,0,0.25
815,226517,0.29,0.285714286
816,713885,0.5,1
817,432741,0.67,0.333333333
818,318376,0.33,0.333333333
819,264920,0.33,0.333333333
820,208127,0,0.285714286
821,262569,0,1
822,336058,0,0.5
823,224446,0,0.25
824,64181,0,0.25
825,204456,0.2,0
826,263578,0.33,0.333333333
827,283128,0.2,0.4
828,280702,0.4,0.8
829,198270,0.5,0.5
830,423581,0.33,0.333333333
831,214721,0,0.333333333
832,179256,0.25,0.25
833,141679,0.5,0.5
834,116410,0.5,0
835,184493,0,0.5
836,320956,0.6,0.6
837,343912,0.33,0.333333333
838,170765,0.17,0.333333333
839,191239,0,0.6
840,477015,0.33,0.333333333
841,322915,0.5,0.5
842,242325,0.33,0.333333333
843,252785,0.4,0.4
844,313281,0.4,0.6
845,278244,0,0.666666667
846,353964,0,0
847,227763,0,1
848,307091,0.67,0.666666667
849,365415,0.33,0.166666667
850,177867,0.33,0.5
851,164715,0,0
852,287596,0.5,0.5
853,320009,0.5,0.5
854,130751,0.14,0.285714286
855,322339,0.33,0.333333333
856,491673,1,0
857,306300,0.25,0
858,408644,0.5,0.5
859,487962,0.33,0.666666667
860,257324,0.33,0.333333333
861,285554,0.4,0
862,242155,0.2,0.4
863,199351,0,0.25
864,256376,0.4,0.6
865,307611,0.25,0.5
866,485151,0.33,0.166666667
867,259698,0,0.75
868,134657,0.17,0.5
869,188462,0,0.428571429
870,130799,0.2,0.6
871,425866,0,0
872,166957,0.2,0.6
873,191197,0.17,0.333333333
874,232459,0.5,0
875,498640,0.25,0.75
876,133922,0.2,0.2
877,501758,1,0
878,343700,0.5,0.5
879,335617,0.25,0.75
880,741236,1,0
881,390033,0.25,0.25
882,362876,0.33,0.666666667
883,237819,0.17,0.5
884,202149,0.5,0.25
885,379028,0,0.5
886,264044,1,1
887,236499,0.5,0.5
888,243581,0,0
889,176698,0.25,0.25
890,283768,0.25,0.5
891,269219,0.25,0.25
892,475925,0,0
893,233046,0.25,0.25
894,117995,0.17,0.166666667
895,339575,0.5,1
896,396860,0,1
897,311409,0.33,0.666666667
898,248182,0.38,0.25
899,254615,0.5,0.5
900,299304,0.25,0.5
901,260463,0.17,0.5
902,285653,0.2,0.4
903,341579,0.2,0.6
904,426743,0.5,0.5
905,468310,1,1
906,210877,0.33,0
907,343129,0.33,0.666666667
908,329307,0,0.333333333
909,184826,0.2,0.6
910,243740,0.29,0.428571429
911,159795,0.17,0.333333333
912,222970,0.25,0.5
913,385020,0.25,0.25
914,177050,0,0.5
915,199498,0.25,0.25
916,377327,0.5,0
917,252957,0.5,0
918,426184,1,1
919,183277,0.2,0.4
920,214290,0,0.5
921,164378,0.33,0.166666667
922,179364,0,0.5
923,331733,0.2,0.8
924,192748,0.25,0.5
925,255081,0.25,0.25
926,203246,0.17,0
927,298819,0.67,0.333333333
928,188722,0.33,0.166666667
929,320885,0.4,0.4
930,179194,0.5,0
931,225315,0.4,0
932,267253,0.33,0.333333333
933,334092,0,1
934,219918,0,0.5
935,189105,0.33,0.333333333
936,313342,0,0.5
937,197675,0.33,0.333333333
938,585015,0.5,0.5
939,256952,0,0
940,228507,0.33,0.666666667
941,919191,1,0
942,457808,0.25,0.75
943,368107,0.5,0.25
944,274951,0.25,0.25
945,275144,0.5,0.25
946,245390,0.25,0.5
947,170572,0.25,0.5
948,300176,0.5,0.5
949,130878,0.2,0.2
950,260340,0.25,0.25
951,182265,0.2,0.4
952,1756105,1,0
953,303790,0,0.166666667
954,216863,0.2,0.2
955,390185,0.2,0.2
956,505013,0.25,0.5
957,67156,0,0.25
958,271587,0.25,0.75
959,131007,0,0.333333333
960,163360,0.17,0.166666667
961,301258,0.14,0.428571429
962,278048,0.5,0.5
963,686842,0.5,0.5
964,233955,0,0.4
965,581472,0.5,0.5
966,150586,0,0.5
967,382806,0.4,0.2
968,248423,0,1
969,413359,0.5,0.25
970,575976,0.5,0
971,130844,0,0
972,367510,1,0
973,316424,0.2,0.4
974,286367,0.33,0.666666667
975,259108,0.17,0.333333333
976,128619,0.14,0.285714286
977,1177281,1,0.333333333
978,130470,0.5,0.25
979,742412,0,1
980,349648,0.33,0.666666667
981,529769,0,1
982,498180,0.33,0.333333333
983,386912,0.25,0
984,336469,0.5,0.5
985,266802,0.2,0.2
986,230971,0,0.333333333
987,415609,0,1
988,355402,0.5,0.5
989,308340,0,1
990,169340,0,0
991,303412,0.33,0.666666667
992,385095,0.5,0.5
993,494809,0.4,0.4
994,650515,0,0
995,266807,0.25,0
996,258929,0.33,1
997,596017,1,1
998,242155,0.33,0.333333333
999,169012,0.25,0.25
1000,285936,0.33,0.333333333
1001,246895,0,0.5
1002,133851,0.5,0.5
1003,422554,1,0
1004,354812,0.4,0.2
1005,251832,0.25,0.5
1006,805863,1,0
1007,449118,0,0.5
1008,511726,0.5,0.5
1009,303668,0.25,0.25
1010,301466,0,1
1011,178456,0,0.5
1012,215327,0.25,0.5
1013,632195,0.5,0.5
1014,403755,1,1
1015,591972,0.25,0.75
1016,145804,0.5,1
1017,172171,0.2,0.5
1018,321337,0.5,1
1019,834177,1,1
1020,182780,0.29,0.428571429
1021,207502,1,0
1022,615641,0.33,0.333333333
1023,434575,0.5,0.5
1024,293822,0,0.5
1025,362198,0.5,0.5
1026,231964,0.33,0.333333333
1027,253190,0,0.5
1028,282686,0.25,0
1029,494952,0.2,0.4
1030,481984,0.4,0
1031,596082,0.67,0
1032,526475,0.67,0
1033,2623,0.5,0
1034,275243,0,0
1035,229938,0,0.6
1036,257984,0.25,0.5
1037,294401,0.25,0.5
1038,714575,1,1
1039,292358,0.5,0.5
1040,548791,0.25,0.5
1041,702182,0,0.75
1042,269055,0.25,0.75
1043,856460,0.2,0.8
1044,394370,0,1
1045,256740,0.2,0.4
1046,228137,0.5,0.25
1047,563789,0.5,0.5
1048,305767,0.25,0.25
1049,285320,0.25,0.75
1050,31665,0.33,0.333333333
1051,404450,0.25,0.5
1052,239093,0.25,0.5
1053,164623,0.33,1.333333333
1054,145081,0,0
1055,362150,0.25,0.75
1056,446766,0.33,0.333333333
1057,191754,0.25,0.25
1058,746859,0,1
1059,620478,0,0.5
1060,204988,0.2,0.6
1061,263419,0.33,0.333333333
1062,847042,1,0
1063,208649,0.67,0.333333333
1064,629658,0.75,0.5
1065,239790,0.25,0.25
1066,355566,0.5,0
1067,395863,0.33,1
1068,794732,0.5,0
1069,419506,0.25,0.75
1070,531763,0.5,0.25
1071,230550,0.5,1
1072,557047,0.5,0
1073,451174,0.33,0
1074,297143,0,0
1075,149986,0.33,0.666666667
1076,320069,0.25,0
1077,244994,0.25,0
1078,414064,0.25,0
1079,138597,0,0.333333333
1080,893822,0.67,0.333333333
1081,358417,0.67,0.333333333
1082,150774,0,0.333333333
1083,356783,0.5,0
1084,228741,0.25,0.25
1085,396549,0.2,0.4
1086,297259,0,1
1087,374226,0.33,0.333333333
1088,615000,0.5,1
1089,354123,0.25,0.25
1090,215092,0.4,0.2
1091,124285,0.4,0
1092,222467,0,1
1093,303364,0.4,0.4
1094,246136,0.25,0.25
1095,1006604,1,0.5
1096,558951,0.25,0
1097,578394,1,1
1098,298848,0.4,0.6
1099,273385,0.2,0.2
1100,389456,0.25,0.75
1101,284408,0.5,0.5
1102,305863,0.33,0
1103,272937,0.4,0
1104,446787,0.33,0.666666667
1105,256464,0.2,0.4
1106,241298,0,0
1107,206078,0,1
1108,193795,0.33,0.333333333
1109,271623,0.25,0.25
1110,290039,0.4,0.8
1111,523022,0,1
1112,243425,0,0
1113,444529,0.5,1
1114,222297,0.25,0.25
1115,355532,0.29,0.571428571
1116,231696,0.25,0.25
1117,454676,1,1
1118,437722,0.17,0.5
1119,229073,0,0.25
1120,480510,0.33,0
1121,210689,0,0.333333333
1122,261295,0.2,0.6
1123,199585,0,0.75
1124,577988,0.5,0.25
1125,245054,0.25,0.5
1126,166486,0.25,0.5
1127,1054630,0.33,0.333333333
1128,321940,0.2,1
1129,366978,0.5,1
1130,185051,0.2,0.2
1131,162540,0,0.5
1132,421281,0.33,0.333333333
