id,income,car,scooter
1,434585.5,0.5,1
2,1545773,1,0.5
3,328718.3333,0.666666667,0.333333333
4,357638.6667,0.666666667,1
5,205421.5,0,0.5
6,720636,0,1
7,357269.5,0.5,1
8,419717.6667,0.333333333,0.666666667
9,213479.5,0.5,0
10,121907,0,0
11,188332.5,0.5,0.5
12,343564.3333,0.333333333,1
13,1224676.25,0.5,0.25
14,643623.6667,0.333333333,1
15,770434.3333,0.333333333,1
16,165102.3333,0.333333333,0.666666667
17,416370,0,0.5
18,116687,0,0
19,223154.3333,0.333333333,0
20,229123,0.5,1
21,441473,0.5,0.5
22,389634.4,0.2,0.4
23,250812.6667,0.333333333,0.666666667
24,364076.5,0.5,0.5
25,1268981,0,1
26,687673.75,0.5,1
27,291657.6,0.2,0.2
28,1201522,0.5,0.5
29,294974,0,1
30,733570,0.666666667,0.666666667
31,614665.3333,0.333333333,1
32,469454,0.25,0.25
33,588245,0,0
34,497937.5,0.25,0.75
35,368576,0.25,0.5
36,251927.5,0,0
37,370608.3333,0.5,0.833333333
38,463256,0,0
39,411429,0.333333333,0.333333333
40,333234.6667,0,0.5
41,402055,1,1
42,249974.5,0,0.5
43,680288.6667,0,1
44,414209.5,0.333333333,0.5
45,534261,0,0.75
46,280973.5,0.5,1
47,840032.5,0.5,0.5
48,265376.3333,0.333333333,0.666666667
49,1107231,0.5,1
50,327974.5,0.25,0.25
51,390044.4,0.2,0.6
52,692561,1,1
53,318330,0,0.8
54,297740.3333,0.333333333,0.666666667
55,465065.6667,0.333333333,0.666666667
56,285404,0,0.5
57,327725,0.333333333,1
58,182134.4286,0.142857143,0.428571429
59,509963.3333,0.333333333,0.666666667
60,278340.3333,0,0.333333333
61,975219.5,0,1
62,666309.6667,0.333333333,0.666666667
63,354066.6667,0.333333333,0.666666667
64,302075.5,0.25,0.75
65,506788,0.5,0.5
66,519815.75,0.25,0.25
67,1125459,0.5,1
68,393216.6,0.2,0.4
69,485943.6667,0,0.666666667
70,424898,0.2,0.4
71,499796.8,0.4,0.6
72,894985,0,1
73,543672.5,0.5,1
74,599009,0,1
75,457389.3333,0,1
76,356575,0.5,0.5
77,734889,0.5,0
78,152595,0,0
79,480748.5,0.5,0.5
80,370891.5,0.5,0
81,305089,1,1
82,843697,0,0
83,440252.2,0,0.4
84,564512.5,0,0.5
85,447453.6667,0.333333333,0.666666667
86,515301,0.333333333,0.666666667
87,467966,0,1
88,427020.6667,0,0.666666667
89,409657,0.333333333,0.333333333
90,390511.3333,0.333333333,0.666666667
91,184293.7143,0.142857143,0.142857143
92,170857.2,0,0.4
93,663731.5,0,0
94,336378,0,0.5
95,814909.3333,0.333333333,0.666666667
96,441605,0.333333333,0
97,289381,0.2,0.4
98,150822,0,0.5
99,1361593,1,1
100,436596.3333,0.666666667,0.333333333
101,406548,0.5,1.5
102,165178,0,1
103,305951,0.4,0.8
104,540128,0.333333333,1
105,395839.5,0.25,0.75
106,264547,0.333333333,1
107,905276,0,1
108,132621.5,0.5,1
109,338259.5,0,1
110,244630,0,1
111,454856.6667,0.333333333,1
112,267087.2,0.6,0.2
113,465268.5,0.25,0.25
114,542066,0.5,1
115,243924,0.5,0.5
116,331574,0,1
117,380567,0,1
118,425621.3333,0,0.666666667
119,308027,0,0
120,236258,0.166666667,0.333333333
121,339280.5,0,0.5
122,362462.75,0.5,0.25
123,264495.25,0.25,0.25
124,243660.4,0.2,0.4
125,495720.75,0.75,0.5
126,264467.8,0.2,0.2
127,427319,0,0
128,331571.3333,0.333333333,0.666666667
129,197059.6667,0.333333333,0.666666667
130,218673.3333,0,0
131,386595.8,0.4,1
132,600691.5,0.5,0.5
133,211879.25,0.25,0.5
134,175273,0,0
135,500774,0.25,0.25
136,206488,0,0.5
137,223961.6667,0.333333333,0.666666667
138,317836.5,0.5,1
139,189249.3333,0.166666667,0.5
140,255855.5,0,0.5
141,789501,1,1
142,835789.3333,0.333333333,0.333333333
143,193439,0,0
144,277401,0.5,0.5
145,276396.6667,0,0.666666667
146,200739.125,0.25,0.125
147,370070.5,0.25,0.25
148,262765.25,0.25,0
149,480673.5,0,1
150,320142,0,0
151,362736,0,1
152,140686,0,0
153,453032.6667,0.333333333,0.333333333
154,319239.75,0.25,0.5
155,231112,0.25,0
156,226267.5,0.25,0.25
157,126751,0.25,0.5
158,128670,0.333333333,0.666666667
159,189918.5,0,0.25
160,898849,0,1
161,289335.5,0,0.5
162,284518,0,1
163,340266.25,0.25,0.5
164,309503,0,0.666666667
165,356375,0,0.5
166,233211.8333,0.166666667,0.5
167,309718.6,0.2,0.4
168,383304,0,1
169,469290.5,0.5,1.5
170,300862.3333,0,1
171,179240.4,0.2,0.4
172,304982.5,0,0.5
173,215309,0.2,0.4
174,470024,0.5,1
175,620342.3333,0.333333333,0.333333333
176,181723.3333,0.666666667,0.666666667
177,310045.3333,0.333333333,0.666666667
178,1381232,0,1
179,231628.6,0.4,0
180,365849,1,0
181,327423,0,1
182,460544,0.2,0.6
183,399796.3333,0.333333333,1
184,378431.25,0.25,0.75
185,240753,0.25,0.25
186,313698,0.5,0
187,457787.5,0.5,0
188,1006810,0.5,0.5
189,350804.75,0.5,0.25
190,346756.3333,0.333333333,1
191,946332,0.5,0.5
192,326809.5,0.5,0.5
193,200431.5,0.5,1
194,170058,0,0
195,233502.2,0.2,0.4
196,179506.5,0,0.5
197,360376,0.285714286,0.285714286
198,202055,0,0.666666667
199,382327,0,0
200,178043,0.5,0.5
201,288008,0.2,0.6
202,194150.8,0,0.4
203,189136,0.5,1
204,370614.25,0.25,0.5
205,377217,0,0
206,386723.5,0,0.5
207,473973.5,0.5,0.5
208,292572.4,0.2,0.6
209,233836.5,0.5,0.5
210,538317.5,0.5,1
211,271467,0.25,0.75
212,501747,0.333333333,0.666666667
213,357316.3333,0.333333333,0.333333333
214,503389,0.5,1
215,537934,0.5,0
216,198159,0.5,0.5
217,456203.75,0.25,0.75
218,264848,0.2,0.6
219,147960,0,0
220,230227,0,1
221,237512.5,0,1
222,554535.8,0.2,0.2
223,374955.5,0.25,0.5
224,373951.3333,0.333333333,0.333333333
225,448346,0.5,0
226,283137,0,1
227,430157,0,1
228,219292.3333,0.333333333,0.666666667
229,226781.5,0.5,0.5
230,755532.5,0.25,0.5
231,650115.5,0.5,0.5
232,758914.6667,0.666666667,0.666666667
233,1314231,1,0
234,234599.5,0.5,0
235,324494,0.5,0
236,305700,0.333333333,1
237,349311.6667,0,0.666666667
238,364544.5,0,1
239,248671,0,1
240,236238,0,0.5
241,261902,0.5,0.5
242,264908.5,0.5,0
243,765631.5,1,0.5
244,216996,0,1
245,308476.6,0.2,0.2
246,293791,0,0
247,284339,0.333333333,1
248,337319.25,0.25,0.75
249,381403,0.333333333,0.333333333
250,509010,0,2
251,303147,0.25,0.5
252,511958,0.5,0.5
253,196517.3333,0,0.333333333
254,230404.5,0,0.5
255,166716.8333,0.333333333,0.666666667
256,227849.6,0.2,0.4
257,285946.4,0.2,0.2
258,242100,0,0
259,397699,0,0.5
260,148325.75,0.25,0.25
261,319930,0.333333333,0.333333333
262,438516,0,0
263,369828.8571,0.428571429,0.571428571
264,445791,1,1
265,347956.5,0,1
266,228729.5,0,0.5
267,1085834,1,0
268,333354.5,0,0.5
269,199704,0.25,0.5
270,244692.8889,0.222222222,0.333333333
271,265727.5,0.25,0.5
272,216981,0.333333333,0.333333333
273,118788,0,0
274,264788.6667,0.333333333,0.333333333
275,210827,0,0.666666667
276,144118,0,1
277,290049,0.333333333,0.333333333
278,385425.5,0,1
279,265262.3333,0,1
280,274642.5,0.25,0.25
281,414033,1,0
282,198728,0,1
283,212068,0,0.5
284,320904,0,1
285,264890.5,0,0.5
286,202796,0,0
287,208643.5,1,1
288,124296.3333,0,0.333333333
289,430071,0.5,0.5
290,352850.5,0,0.5
291,312921.6,0.2,0.8
292,477813.5,0.5,0.5
293,298174,0.333333333,0.666666667
294,354469,0,0
295,117258.4,0.2,0.2
296,450663.3333,0.333333333,1
297,203010,0,0.666666667
298,350374,0,1
299,224097.2,0.2,0.2
300,109233,0.166666667,0.333333333
301,422033,0.5,0.5
302,348948.6667,0.333333333,1
303,347429,0.333333333,1
304,353813,0,0
305,184904.3333,0,0
306,781452.3333,0.333333333,0.666666667
307,488436.5,1,0.5
308,531547.6,0.6,0.2
309,392302.5,0.5,0.75
310,1416189.5,0.5,0.5
311,473041.75,0.5,0.75
312,294571.4,0.4,0.6
313,326779,0,1
314,172077,0,0
315,655380,0.666666667,1.333333333
316,276429.5,0,1
317,304821,1,1
318,329613.6667,0.333333333,1
319,280534,0.333333333,0.333333333
320,414607.4,0.4,0.6
321,293128.125,0.25,0.75
322,226432.8,0.4,0.1
323,349645,0,1
324,315761,0,1
325,240282.6,0.4,0.6
326,173261.5,0.5,0
327,161142,0,0.333333333
328,187607.2857,0.285714286,0.428571429
329,422542.25,0.5,0.25
330,289787.4,0.2,0.2
331,123471.3333,0,0.666666667
332,529546,0,0.333333333
333,340477,0.5,0.75
334,134290.3333,0,0.666666667
335,206024.5,0,0
336,607578,0.666666667,0.333333333
337,523780,0.5,0.5
338,233697,0,1
339,233113.5,0.5,0.5
340,1409734.5,1,0
341,508404,0.333333333,0.333333333
342,424612,0,1
343,222278,0,0.5
344,376935,0.5,0.25
345,132061.6667,0.333333333,1.333333333
346,373683.75,0.75,0.75
347,834454,0,0
348,1674234.5,0.5,0
349,218985.3333,0,0.333333333
350,279814.5,0,0
351,482306.8,0.2,0.6
352,196289.6,0,0.6
353,303066.6667,0.333333333,1
354,315892.6667,0,0.333333333
355,487921.75,0.25,0.5
356,657343,0.666666667,0.666666667
357,3089971,1,1
358,408001.7143,0.142857143,0.428571429
359,2425549.667,0.333333333,0.666666667
360,98557.66667,0.333333333,0.666666667
361,343554.4,0,0.4
362,400518.25,0.25,0.25
363,402449,0.25,0.75
364,416459.75,0.25,0.5
365,212078.25,0.25,0.25
366,628218.5,0.25,0.5
367,618877.3333,0.333333333,0.333333333
368,414988.5,0.25,0.5
369,329804.5,0,0
370,297504,0.142857143,0.285714286
371,914656,0,2
372,300738.5,0,0.5
373,367849.5,0.5,1
374,355443,0,0
375,407161.75,0.25,0.5
376,343714.75,0.25,0.25
377,307287.375,0.25,0.375
378,99707.66667,0.333333333,0.333333333
379,652736,1,1
380,212860,1,0
381,156185,0,0
382,410469,0.5,0.5
