id,income,car,scooter
773,345972.4545,0.090909091,0.181818182
774,514126,0,0
775,164152.2,0,0.6
776,248762.2,0.2,0.4
777,369911,0.25,0.75
778,166388.625,0.125,0.375
779,237798,0,0
780,492397,0,0
781,353420,0.5,1
782,537709,0.5,1
783,157097.5,0,0
784,389424.75,0,0.5
785,416372.75,0.25,1
786,470213.6,0.2,0.4
787,590054.25,0.25,0.25
788,241567.75,0,0.25
789,453705.75,0.25,0
790,257521,0.166666667,0.666666667
791,242321.1667,0,0.333333333
792,309578.8333,0,0.166666667
793,224054.8333,0.166666667,0.333333333
794,373735.25,0.25,0
795,388377,0,0
796,228992.3333,0.166666667,0.166666667
797,300758.2,0.2,0.6
798,264511,0.333333333,0.333333333
799,411542.6667,0.333333333,0.333333333
800,266248.6667,0.333333333,0.333333333
801,250021.6667,0,0
802,451358,0.333333333,0.666666667
803,295828,0,1
804,865824,1,1
805,222495,0,0
806,385013,0.25,0.25
807,152580,0,0
808,275531.2,0.2,0.2
809,409859.75,0,0.25
810,582281.3333,0.166666667,0.5
811,191730.8,0,0.6
812,190087.5,0,0.5
813,263920.5,0.25,0.5
814,284990.6667,0.166666667,0.166666667
815,188899,0.2,0.4
816,298654.6667,0.333333333,0.333333333
817,335576.6667,0.333333333,0.333333333
818,112891.75,0.25,0.25
819,245671.5,0,1
820,338772.1667,0.166666667,0.333333333
821,133920,0,0
822,184232.5,0,0
823,174200.75,0,0.5
824,167896,0,0.333333333
825,145668,0.25,0.75
826,209743.5,0.166666667,0.166666667
827,213197,0.166666667,0.666666667
828,332983.25,0.25,0.75
829,207678.5,0,0
830,1646741.333,0,1
831,370400,0,0
832,258431,0,0
833,328221,0,1
834,374381,0.333333333,0.333333333
835,185534.75,0,0.5
836,184231,0,0
837,374047.25,0.25,0
838,452452.75,0.25,0.25
839,366169.25,0,0.25
840,242017.75,0.25,0.25
841,179919.5,0,0.5
842,259984.5,0,0
843,239419.6,0.2,0.4
844,475663,1,0
845,375460,0,0.333333333
846,208796.25,0.25,0.5
847,106695,0,0
848,190350.8,0,0.2
849,222709.8,0.2,0.2
850,245967,0,0
851,202116.75,0,0.25
852,466849.25,0.5,1
853,578585,0,0
854,438112,0.333333333,0
855,422809.5,0,0.25
856,235246.25,0.25,0.25
857,269172,0,0
858,262593.5,0,0.25
859,263282,0,0.333333333
860,554135,0.666666667,0.666666667
861,173410.25,0,0.5
862,96629,0,0.333333333
863,202221,0.2,0.2
864,335799,0.5,0.5
865,278943.25,0,0.5
866,544804,0,1
867,358995.3333,0.333333333,1.333333333
868,266588,0,0.333333333
869,302183.5,0,0
870,381668.5,0.5,0.5
871,345513.5,0.5,0
872,645142,1,1
873,185177,0,0.5
874,167187.6667,0,0
875,188304.6667,0,0.666666667
876,465720,0.333333333,0.666666667
877,234868,0,0.5
878,232303.3333,0,0.666666667
879,229202.3333,0,0.333333333
880,273322.6667,0,0
881,236566.25,0,0.25
882,194349.3333,0,0
883,194338,0,0.5
884,154721.3333,0,0.333333333
885,191389.75,0.25,0.25
886,273613.75,0.25,0.5
887,285840,0,0.5
888,252742.5,0,0.5
889,256642.5,0,0.5
890,259536.3333,0,1
891,701951.5,0.5,0.5
892,317829.25,0.25,0.5
893,436341,0,0.5
894,179505.3333,0,0.333333333
895,513743,0,0.333333333
896,491312.3333,0.333333333,0
897,319612,0.333333333,0
898,247487,0,0.666666667
899,364178.5,0,1
900,276954.5,0.25,0.5
901,203071.5,0,0
902,240103,0,0.5
903,534524,0.333333333,0
904,619104,0,1
905,280842.3333,0.333333333,0.333333333
906,147393,0.25,0.5
907,177018.25,0,0.25
908,285688.25,0,0.25
909,212741.6,0.2,0.6
910,239452.75,0,0.5
911,104221,0,0
912,364158.5,0.25,0.75
913,143528.75,0,0
914,611682,0,0
915,387500.6667,0.333333333,1
916,210497.4,0,1
917,175431.5,0,0.5
918,319575,0.25,1
919,355601,0,1
920,250049.5,0.25,0.5
921,220828.3333,0,0.666666667
922,420638.5,0,0
923,242609,0,0.5
924,192030.75,0.25,0.5
925,140597,0,0
926,194766.25,0,0.5
927,392188.6667,0,0.666666667
928,114172.3333,0,0.333333333
929,524165,0.333333333,0.833333333
930,379561.6667,0,0
931,308544.6667,0,0.666666667
932,281253.75,0,0.5
933,322374.3333,0,0.333333333
934,215326.3333,0,0.333333333
935,408620,0,1
936,468806,0,1
937,218942.3333,0,0.666666667
938,754464.6667,0.333333333,0.333333333
939,224881.6667,0,0.333333333
940,347032.25,0,0.75
941,299390.25,0,0
942,428450.8333,0.166666667,0.333333333
943,301347,0.2,0.4
944,84105.25,0,0.5
945,620166,0,1
946,427092,0,1
947,273058.75,0,0.5
948,128904,0.2,0.2
949,652410,0,1
950,222024.5,0,0
951,154712.25,0,0.25
952,375007,0,0
953,215133,0.2,0.2
954,206223.6667,0,0.666666667
955,290707.75,0.25,0
956,619658.3333,0.333333333,0.166666667
957,290093,0,0.333333333
958,247463,0,0.5
959,393274.5,0,0.75
960,239935.25,0,0.75
961,367863.5,0,0.25
962,415909,0.333333333,0.333333333
963,325690,0,0
964,144380.75,0,0.5
965,339839.8,0,0.2
966,199334,1,0
967,831592.5,0.5,0.5
968,1055693.5,0.25,0.25
969,747152.6,0.2,0.2
970,225873.3333,0,0.333333333
971,150690.5,0.25,0.25
972,189220.5,0,0
973,164844,0,0
974,113793.4,0,0
975,142039,0.2,0.2
976,297758.6,0.2,0.8
977,110128.5,0,0
978,350750.5,0.5,1
979,169762.5,0.25,0.75
980,425729,0.333333333,1
981,159509.4286,0,0.285714286
982,340224,0,0.5
983,234949.25,0.25,0.25
984,255401.2,0.4,0.4
985,404943.75,0.5,0.75
986,273166.2,0.2,0.6
987,149657.6,0.2,0.6
988,406725.3333,0.333333333,0.666666667
989,217111,0.2,0.6
990,291231,0.25,0.5
991,220084.6,0.2,0.4
992,321071,0,0.666666667
993,267256.2,0.2,0.4
994,290932.5,0.25,0.5
995,287281.6667,0.333333333,0.333333333
996,301287.25,0.25,0.75
997,428364.75,0.5,0.75
998,309154.8,0.2,0.2
999,310708,0,0
1000,170824,0,0.5
1001,337734.3333,0,0.666666667
