id,income,car,scooter
618,236415,0.25,0.5
619,248219,0,1
620,266477,0.4,0.6
621,149224,0,0.5
622,81400,0,0
623,382374,0.5,0.5
624,488229,0.33,0
625,379758,0.5,1
626,113431,0,0.5
627,199952,0,0.333333333
628,210531,0.2,1
629,316080,0.25,0.25
630,279614,0,0.666666667
631,285253,0.33,0.333333333
632,240173,0,0.333333333
633,251969,0,0.2
634,584252,0.33,0.333333333
635,299643,0.25,0.25
636,281497,0.33,0.666666667
637,284392,0.2,0.4
638,134619,0,0
639,203828,0,0.25
640,196727,0,0.333333333
641,49232,0.2,0.4
642,649028,0.33,0.333333333
643,1563859,0,0
644,340686,0,0
645,288967,0.25,0.5
646,165547,0,0.5
647,132507,0,1
648,171527,0.5,0.5
649,100573,0.25,0.5
650,313557,0.2,0.6
651,528577,0.33,1
652,351301,0.4,0.8
653,464998,0.33,0.666666667
654,236636,0.25,0.75
655,388634,0.25,0.75
656,395731,0,1
657,231928,0,1
658,188826,0,0.5
659,370593,0.25,0.5
660,171723,0,0.5
661,232618,0.2,0.4
662,230954,0.17,0.5
663,153775,0.2,0.2
664,452355,0.33,0.666666667
665,658156,0.33,0.333333333
666,474620,0.33,0.333333333
667,340856,0.2,0.2
668,159703,0.33,1
669,159896,0,0.5
670,170355,0,0.5
671,348928,0.33,0.666666667
672,415835,0.5,0.25
673,200894,0.33,0.333333333
674,430002,0.5,0.5
675,281496,0.5,0.5
676,312182,0.5,0
677,241114,0,1
678,258107,0,1
679,598182,1,1
680,118766,0.5,0
681,996339,1,0
682,340641,0,0.666666667
683,1513271,0.67,0.666666667
684,172612,0,0.5
685,276484,0.33,0.666666667
686,263308,1,1
687,238527,0.25,0
688,353604,0.5,0
689,659466,0.67,0.666666667
690,670891,0.33,0.333333333
691,164490,0.25,0.5
692,296801,0.25,0.5
693,381191,0.4,0.8
694,699883,0.25,0
695,400968,0,0
696,219342,0.67,0.333333333
697,765002,0.33,0
698,344033,0.33,0.333333333
699,212302,0.25,0.5
700,231384,0.2,0.2
701,739467,0.5,1
702,248416,0.25,0.25
703,153903,0,0.5
704,384554,0.33,0.333333333
705,136031,0,0
706,227707,0,0.5
707,231791,0,0
708,543190,0.33,0.333333333
709,376167,0.25,0.5
710,357262,0,1
711,332220,0.5,0.5
712,271196,0,0
713,332254,0.25,0.5
714,173213,0.25,0.25
715,458666,0.25,0.25
716,1091702,0.67,0
717,140587,0.5,0.5
718,601428,1,1
719,697778,1,0
720,291397,0,0
721,200990,0.2,0.6
722,272817,0.33,0.666666667
723,287650,0.33,0.333333333
724,241659,0.25,0.5
725,260116,0.33,0.333333333
726,213830,0.2,0.2
727,349372,0,0.5
728,391948,0.33,0.666666667
729,156896,0.13,0.25
730,279242,0.33,0.333333333
731,668268,0,1
732,368900,0.5,0.5
733,202104,0.25,0.5
734,214218,0.33,0.666666667
735,210603,0,1
736,202856,0.5,0.25
737,251240,0.25,0.5
738,297275,0.5,0.5
739,368199,1,0
740,214405,0.33,0.666666667
741,152954,0,0.666666667
742,157262,0,0.5
743,469228,1,0
744,208997,0,1
745,165436,0,1
746,272365,0.25,0.5
747,333947,0.25,0.25
748,153823,0,0.25
749,175860,0.25,0.5
750,523666,0.25,0.25
751,255707,0,0.5
752,278506,0,0.666666667
753,240020,0.25,0.25
754,687527,1,0
755,588273,1,1
756,395567,0.5,0.75
757,323259,0.25,0.75
758,465057,0.33,0.333333333
759,206200,0.25,0.5
760,818937,0.5,1
761,272609,0.25,0.5
762,160436,0.5,0.5
763,185794,0.25,0.5
764,218242,0.33,0.666666667
765,313844,0.33,0.5
766,383395,0,0.25
767,853312,0.25,0.5
768,194222,0,0.6
769,209165,0.33,1
770,249693,0.5,0
771,287265,0,0
772,313261,0.5,0.5
773,419911,0.25,0.25
774,472547,0,0.666666667
775,308431,0.33,0
776,303192,0,0.666666667
777,295786,0.5,0.5
778,416463,0,0.5
779,588231,0.75,0.25
780,215526,0,0.333333333
781,173344,0.33,0
782,149294,0.11,0.222222222
783,215693,0.2,0.4
784,301341,0.2,0.8
785,380975,0.5,0.5
786,395094,0,0.5
787,82250,0,0.4
788,367995,0,0
789,476303,0.5,0.5
790,369379,0,0.75
791,621602,0.25,0.75
792,418274,0.5,0.5
793,153953,0.25,1
794,331564,0.25,0.5
795,619180,0.25,0
796,261582,0.5,0.25
797,554210,0.2,0.2
798,357797,0.25,0.5
799,243252,0,0
800,324057,0,0
801,185285,0,0
802,220335,0,0
803,282379,0,0
804,188103,0.2,0.2
805,216264,0,0.5
806,243561,0.5,1
807,343241,0.33,1
808,263351,0.25,0.25
809,71638,0,0
810,254836,0.5,0.75
811,195570,0,0.5
812,228854,0.2,0.4
813,302485,0.25,0
814,350198,0.33,0.333333333
815,282189,0,0.5
816,378815,0.5,0.5
817,270931,0,0.4
818,309493,0.33,0.666666667
819,230943,0.17,0.333333333
820,336490,0.33,0.333333333
821,434127,0,0.75
822,258868,0.25,1
823,157502,0.2,0.2
824,351104,0.2,0.8
825,120124,0.13,0.375
826,725485,0.33,1
827,476170,0.5,1
828,246434,0.25,0.75
829,249313,0.4,0.4
830,255017,0.25,0.5
831,238184,0.4,0.2
832,181302,0.11,0.222222222
833,141521,0.17,0.333333333
834,236317,0.5,0.5
835,802002,1,1
836,284681,0.67,0.333333333
837,274127,0.33,0.666666667
838,282329,0.5,0.5
839,266726,0.2,0.2
840,204374,0.17,0.333333333
841,207309,0.2,0.4
842,256895,0.4,0.2
843,259629,0.33,0.666666667
844,336803,0.25,0.5
845,265414,0,1
846,168802,0,0
847,367575,0.33,1
848,279970,0.33,0.666666667
849,129699,0.2,0.4
850,190991,0,0.666666667
851,268168,0.25,0.75
852,380089,0.33,0.333333333
853,395324,0.25,0
854,209033,0.4,0
855,241808,0.25,0.25
856,202828,0.25,0.5
857,454918,0.5,1
858,129670,0.33,0.333333333
859,413316,0.5,0.5
860,251882,0.5,0.25
861,422458,0,1
862,407786,0.33,0.666666667
863,149897,0.13,0.25
864,256046,0,0.5
865,376744,0,0
866,492802,0.5,0.5
867,183422,0.25,0.375
868,204136,0.25,0.5
869,211982,0.25,0.5
870,416861,0.5,1
871,391377,0.67,1
872,138737,0.5,1
873,174630,0,0.333333333
874,329401,0.25,0.5
875,979236,0.5,0
876,247165,0.25,0.5
877,287113,0.4,0.4
878,217869,0.14,0.142857143
879,426444,0.5,0.5
880,466233,0,0.5
881,143804,0,0
882,306308,0.33,0.333333333
883,382417,0.33,0.666666667
884,321052,0.2,0.6
885,317408,0,0.333333333
886,264618,0.2,0.6
887,219697,0.2,0.2
888,293113,0.33,0.333333333
889,365275,0.4,0.6
890,330400,0,0.666666667
891,308364,0,0.666666667
892,205190,0.43,0.285714286
893,173654,0.2,0.4
894,137500,0.29,0.285714286
895,610896,0.5,0.5
896,586040,0.25,0.25
897,363624,0.67,0.666666667
898,454530,0.25,0.5
899,163370,0,0.25
900,423947,0.67,0
901,273230,0.25,0.5
902,182805,0.5,1
903,221721,0.2,0.2
904,269995,0,0.4
905,246126,0.5,0.5
906,136471,0.5,0
907,246806,0.5,0.333333333
908,591948,0.33,0.666666667
909,326066,0.2,0.2
910,2324143,0,0
911,455741,0.5,0.5
912,567224,0.5,0
913,237887,0.67,0.333333333
914,362882,0.5,1
915,238119,0,0
916,171243,0,1
917,261361,0,1
918,277991,0,0
919,924598,0,1
920,175589,0,0.5
921,155634,0.25,0.5
922,528928,0,1
923,387606,0,0
924,262158,0.25,0.75
925,202406,0,0.4
926,291525,0,1
927,179039,0,1
928,353480,0.33,0.666666667
929,645953,1,0
930,368238,0,0.5
931,335191,0,0.333333333
932,198404,0.2,0.6
933,194221,0,0.5
934,501316,0,0
935,236689,0,0.5
936,238740,0.33,0.666666667
937,231997,0.25,0.75
938,181543,0,0.666666667
939,248605,0.33,0.333333333
940,332988,0.5,0.5
941,270087,0.25,0.5
942,743033,0.33,0.666666667
943,389183,0.33,0.666666667
944,362451,0.5,0.5
945,512012,0,0.5
946,581813,0,1
947,260626,0,0.5
948,385726,0.25,0.5
949,317386,0.2,0.8
950,132087,0.25,0.25
951,139523,0.17,0.166666667
952,281652,0,0.8
953,195086,0,0.666666667
954,224669,0.33,0.666666667
955,330206,0.25,1
956,184884,0.17,0.666666667
957,339556,0.5,0.5
958,414197,0.2,1
959,386808,0.33,0.333333333
960,386068,0,1
961,160412,0.25,0.5
962,291068,0,1
963,281734,0.4,0.8
964,275328,0.33,0.666666667
965,292905,0.5,0.25
966,296731,0.5,0
967,227261,0.33,1
968,250643,1,1
969,363908,0,0
970,325447,0.2,0.4
971,252022,0.25,0.25
972,211921,0.25,0.75
973,271549,0.33,0.666666667
974,225907,0.25,0.25
975,280194,0.25,0.5
976,198791,0.33,0.333333333
977,446970,0.13,0.25
978,181748,0.5,0.75
979,173748,0,0.666666667
980,135486,0.25,0.25
981,251427,0.2,0.2
982,326695,0.2,0.2
983,243559,0,0.5
984,480135,0.67,1
985,389935,0.2,0.4
986,265963,0,0
987,333565,0.33,1
988,196673,0.25,0
989,214875,0,1
990,667495,0,1
991,334324,0.5,1
992,210218,0.25,0.5
993,222740,0.5,0.25
994,317212,0.5,0.25
995,197703,0,0.5
996,149425,0,0.25
997,259513,0.17,0.5
998,351398,1,0.5
999,145734,0.25,0.5
1000,435259,0,0.333333333
1001,270473,0.25,0.75
1002,441685,0.5,0.5
1003,169263,0.08,0.25
1004,173837,0.25,0.75
1005,285167,0.5,0.25
1006,144873,0.33,0.666666667
1007,122758,0.33,0.666666667
1008,422111,0.5,0.25
1009,247908,0.25,0.25
1010,190026,0.17,0.333333333
1011,175054,0.5,0.5
1012,171284,0.2,0.4
1013,209832,0.2,0.4
1014,243389,0,0.5
1015,278782,0.67,0
1016,190747,0.5,0
1017,215833,0.25,0.25
1018,182605,0.25,0.5
1019,380460,0.33,0.666666667
1020,251099,0.5,0.5
1021,210106,0,0.5
1022,269125,0.5,0.25
1023,176479,0.25,0.25
1024,218264,0,0.333333333
1025,234882,0.25,0.5
1026,358151,0.5,0.5
1027,323003,0,0
1028,438576,1,0
1029,352027,0.2,0.8
1030,317434,0.33,0.333333333
1031,234173,0,1
1032,175412,0.4,0.2
1033,286312,0,1
1034,213960,0,0
1035,386453,0,0.5
1036,286031,0.2,0.2
1037,258824,0,0.6
1038,349968,0.25,0.25
1039,249012,0.67,0.333333333
1040,386152,0.33,0.333333333
1041,169008,0.25,0.75
1042,341364,0.33,0.666666667
1043,531805,0.4,0.2
1044,221446,0.2,0.6
1045,695578,0.5,0.5
1046,614430,0.33,0.666666667
1047,1342351,0.33,0
1048,883544,0.5,0.5
1049,235853,0.25,0.5
1050,348132,0.33,0.333333333
1051,502364,0.25,1
1052,181753,0,0.25
1053,327043,0,0.5
1054,333777,0.6,0.4
1055,197278,0,0
1056,323126,0.5,0.5
1057,186194,0.29,0.142857143
1058,201953,0.25,0.75
1059,278746,0,1
1060,144297,0,0.666666667
1061,364423,0.33,0.666666667
1062,480137,0,1
1063,217290,0.33,0.333333333
1064,400785,0.25,0.375
1065,133788,0,0.25
1066,186239,0,0.333333333
1067,149567,0,0.5
1068,240272,0.2,0.2
1069,192722,0.2,0.4
1070,200730,0,1
1071,152214,0.14,0.428571429
1072,188092,0.2,0.4
1073,194012,0,1
1074,138787,0.25,0.5
1075,465274,0.2,0.2
1076,193659,0,0.8
1077,259961,0.33,0.333333333
1078,169969,0,0
1079,377900,0.25,1
1080,171095,0.2,0.2
1081,170655,0,1
1082,243834,0.17,1
1083,252059,0.5,0.5
1084,135890,0.2,0.4
1085,198617,0.29,0.142857143
1086,152057,0.25,0.5
1087,213705,0.25,0.5
1088,395447,0.25,0.5
1089,234192,0.33,0.666666667
1090,415673,0.5,0.5
1091,532465,0.25,1
1092,573724,0.67,0.666666667
1093,376130,0.33,0.666666667
1094,254049,0.33,1
1095,592721,0.25,0.25
1096,480390,0.5,0.25
1097,260041,0.25,0.5
1098,260503,0.17,0.166666667
1099,958117,1,1
1100,597627,0.33,0.666666667
1101,270477,0,0.333333333
1102,246755,0.33,0
1103,230161,0,0
1104,236115,0.17,0.5
1105,204050,0.5,0.25
1106,116946,0.2,0.2
1107,492761,0.2,0.6
1108,270557,0.17,0.5
1109,156303,0.33,0.333333333
1110,426601,0.25,0.5
1111,226830,0,0.666666667
1112,217040,0,0
1113,179530,0,0.333333333
1114,240132,0.4,0.4
1115,754425,1,0
1116,259600,0.33,0
1117,586894,0,0.5
1118,265006,0.33,0.333333333
1119,270299,0,0.5
1120,164364,0,0.5
1121,155737,0.25,0.25
1122,167673,0,0.8
1123,246397,0.5,1
1124,182439,0,1
1125,396589,1,0.5
1126,181209,0.4,0.2
1127,366728,0.5,0
1128,531384,0.33,0.666666667
1129,316614,0.5,0.25
1130,324169,0.5,0.5
1131,305040,0,0
1132,394019,0,0
1133,232026,0,0.5
1134,344560,0.5,0.5
1135,321022,0,0
1136,270280,0,0.333333333
1137,275397,0.33,0.333333333
1138,293191,0.33,0.666666667
