id,income,car,scooter
1,206787,0,0
2,174536,0,0.333333333
3,230847,0.5,0.5
4,152548.5,0.25,0.25
5,204625.6667,0.33,0.333333333
6,185811.6667,0.33,0.333333333
7,184067.3333,0,0.666666667
8,255697,0.33,0.333333333
9,213468.25,0.25,0.5
10,110544,0,0.25
11,163645,0,0
12,152815,0,0
13,220990.8,0.2,0.6
14,273198,0,0.75
15,203222,0,0
16,213722,0.2,0.4
17,318146.3333,0.33,0.666666667
18,71183,0,0
19,298542.6667,0,0.666666667
20,315987.8333,0.17,0.833333333
21,491994.75,0.25,0.5
22,184348.25,0.25,0.5
23,230151,0.25,0.75
24,214397.75,0,0.5
25,104986.6667,0,0.666666667
26,104266.4286,0,0.428571429
27,139366.5,0,0.5
28,403620,0.5,0.5
29,178678.4,0.2,0.8
30,417466,0.25,0.5
31,174798.75,0,0.5
32,197529.5,0,1
33,154253.3333,0,0.333333333
34,485288,0.33,0.666666667
35,63167,0,1
36,344529.6667,0.33,0.333333333
37,152956.75,0,0.25
38,281284.2,0.2,0.4
39,216577.8,0,0.4
40,186305.4,0,0.4
41,280457.5,0.25,0.25
42,146456.4,0,0.2
43,372293,0,0
44,344575.3333,0,0.333333333
45,204934.6667,0,0.333333333
46,199970.25,0.25,0.5
47,312976.25,0.25,0.5
48,429807,0,1
49,263381,0,0.5
50,503044.75,0.25,0.25
51,262221,0.25,0.25
52,126162,0.17,0.5
53,143264.6,0,0.6
54,152437.6667,0.33,0.666666667
55,194479,0,1
56,277982.5,0.25,0.5
57,236342.3333,0.33,0.333333333
58,155081.5,0,0.5
59,233957.6667,0,0.666666667
60,333378,0,1
61,104762,0.5,0.5
62,199055.5,0.17,0.5
63,399150,0,0
64,161113.75,0,0.25
65,222027,0.25,0.25
66,513814,1,1
67,268991.75,0.25,0.5
68,179826.5,0.17,0.166666667
69,223626,0.2,0.2
70,149007.8,0,0.4
71,172477.5,0.17,0.166666667
72,358881.5,0,0.5
73,274915.3333,0.33,0.666666667
74,282268.3333,0.33,0.666666667
75,248482.5,0,1
76,180906.5,0.25,0.5
77,171995.25,0.25,0.5
78,193344.5,0.5,0.5
79,194939.8,0.2,0.4
80,227640,0,0.5
81,132022.6,0.2,0.2
82,554162.5,0,0.5
83,278544.3333,0.33,0.666666667
84,232370.25,0.5,0.75
85,213476.6667,0,0.333333333
86,447442,0.5,0.25
87,248416,0,0
88,265309,0.25,0.75
89,330366,0,0.666666667
90,373672.5,0,1
91,125002.4286,0,0.285714286
92,200134,0,1
93,253228,0,0.75
94,163882.6667,0.33,0.333333333
95,243924.2,0.2,0.6
96,258862.5,0,0.75
97,392602,0,1
98,100752.8,0,0.4
99,302116.5,0,0.5
100,216381,0,0.166666667
101,195332.75,0,0.5
102,275065.25,0.25,0.25
103,230705.75,0,0.5
104,276025.75,0.25,0.75
105,313263.6667,0.33,0.666666667
106,233643.75,0.25,0.75
107,462722.6667,0.33,1
108,505274.3333,0.33,1
109,235237,0.33,0.333333333
110,387947.75,0.25,0.75
111,162488.6667,0.33,0.666666667
112,168242,0,0
113,179389,0,0.5
114,423316,0,1
115,321853.25,0,0.75
116,341707.8,0,0.4
117,257679.6667,0,0.333333333
118,340307.6667,0,0.833333333
119,215166.3333,0,0.333333333
120,274788,0,1
121,295865.5,0,0
122,264309.6,0,0.4
123,144333.2,0.2,0.4
124,191762.4,0,0.2
125,169278,0,0
126,90323,0,0.2
127,740370,1,1
128,178305.75,0,0.5
129,307216,0,1
130,482408,1,1
131,288796.3333,0,0
132,170581,0,0.25
133,674028.6667,0.33,1
134,120249.25,0,0.25
135,141221.5,0,0.5
136,209264,0.33,0.333333333
137,212512.6667,0,0.333333333
138,112424,0,0.75
139,139259.8,0.2,0.4
140,212571.3333,0,0.333333333
141,192559.5,0,0.5
142,198162.25,0.25,0.5
143,287585,0,0
144,233094,0,0
145,187480,0,0.5
146,257118,0.5,0.5
147,171952.5,0,0.75
148,204396.5,0,0.25
149,237084.5,0,0.75
150,200974,0,0.5
151,449038,0,1
152,266820.5,0.5,0.5
153,286834.6,0,0.6
154,233020.8,0,0.8
155,168521.75,0.25,0
156,267228,0,0.333333333
157,174675.1667,0,0.5
158,115057.1667,0.17,0.333333333
159,278248,0,0.5
160,287021.6667,0,1
161,254168.3333,0.33,0.333333333
162,278980.6667,0.33,0.333333333
163,544845,0,1
164,443760,0.33,1
165,196844.5,0.25,0.25
166,170970,0,0
167,427987,0,1
168,280026,0,1
169,342203,0.67,0
170,166393.3333,0,0.666666667
171,263698.6,0.2,0.4
172,252287.25,0.25,0.5
173,290299.25,0,0.75
174,598518.75,0.5,0.25
175,191745,0,0.666666667
176,246439.5,0.25,0.5
177,251556,0,0.5
178,420318,0,1
179,226415,0.33,0.333333333
180,244053.75,0.25,0.5
181,95520.25,0,0.25
182,190248,0.25,0.5
183,184669.25,0,0.25
184,361467,0,1
185,460401.5,0.25,0
186,141399.5,0.25,0.5
187,268458.4,0.2,0.2
188,342655.25,0.25,0.25
189,215113.5,0,0
190,267231,0.33,0.666666667
191,191465.5,0,0
192,196976,0,0.5
193,243757,0.25,0.25
194,297287.6667,0.67,0.333333333
195,207619.5,0.5,0.5
196,195805.5,0.25,0.5
197,440754,0,0
198,375670.5,0.25,0.5
199,180828.8,0,0.2
200,258125,0.5,1
201,106877,0,0.25
202,446025,0,1
203,332234,0,2
204,144955,0,0.333333333
205,268323.3333,0.33,0.333333333
206,209373.5,0,0
207,230716.25,0.25,0.5
208,267946,0,0
209,167548,0.25,0.5
210,435713,1,0
211,295337,0,0
212,179051,0,0
213,246384.625,0.13,0.375
214,167903.3333,0.33,0.666666667
215,302510.3333,0,0.666666667
216,189840,0,1
217,214030,0.2,0
218,294533.5,0.5,0.5
219,380774.5,0.25,1
220,140272,0.5,1
221,104405,0,0.2
222,277249.4286,0,0.428571429
223,214117,0,0.666666667
224,94922.5,0.25,0.25
225,249468,0.5,0.25
226,285986.3333,0,0.666666667
227,135433.5,0,0.5
228,615591,1,1
229,236183,0,0.333333333
230,195454.5,0,0.25
231,146125,0.17,0.333333333
232,335485,0,1
233,305028.5,0.17,0
234,151678.5,0.5,0
235,245058,0,1
236,764793,1,1
237,203888.6667,0.17,0.166666667
238,380364.5,0,1
239,177559,0,0.5
240,221748.5,0,0
241,451133,0,1
242,260831.2,0,0.4
243,292992.75,0,0.25
244,557902,0.5,0
245,199139.6667,0,0.666666667
246,472469,1,1
247,373131.3333,0.33,0.666666667
248,348932.6667,0,0.333333333
249,373135,0,1
250,241322,0,0
251,230945,0,0
252,273113,0.25,0.75
253,242869,0,1
254,320462.25,0.5,0.5
255,230894,0,0
256,100883,0,0
257,103588.6667,0,0.166666667
258,439837.5,0.25,0.25
259,652010,0.5,0.5
260,212804,0,0.5
261,223523.25,0.25,0.25
262,208666.3333,0,0.333333333
263,290842.8,0.2,0.2
264,370008,0,0.833333333
265,673528.5,0,1
266,409377.5,0,0.5
267,183758.6667,0.33,0.333333333
268,412111,0,0
269,559853,0,1
270,215461.5,0,0
271,144805.6,0.2,0.6
272,139100.6,0.2,0.4
273,529689,0,1
274,274474,0.33,0.333333333
275,239202,0,0.5
276,147361.6667,0.17,0.5
277,116398,0.2,0.4
278,245598.5,0.25,1
279,222981.25,0.25,0.5
280,315850,0,1
281,360442,0,1
282,270999.5,0.5,0.5
283,200991,0.25,0.5
284,121232,0,0.25
285,231907,0.25,0.5
286,188824.25,0,0.25
287,272403.6667,0.33,0.333333333
288,184036,0,0.666666667
289,653368.3333,0.33,0.333333333
290,182105.75,0.25,0.25
291,275437.5,0.5,0.5
292,162236.3333,0,0.333333333
293,257597,0.2,0.6
294,204869,0.5,0.5
295,214571.25,0.25,0.25
296,139912.3333,0,0
297,312163.5,0,0.5
298,207392,0,0
299,346308,0,1
300,199079.5,0.5,0.5
301,258645.5,0.25,0.5
302,257517.75,0,0.75
303,347497.3333,0,1
304,426002.6,0.2,0
305,410936.3333,0.33,0.666666667
306,425700,0.5,0.5
307,270432.6667,0.33,0.333333333
308,203227,0,0
309,327546.3333,0,0.666666667
310,404532.75,0,0.5
311,195298.75,0,0.5
312,450927.4,0.2,0.2
313,197281.3333,0,0.333333333
314,255248,0.25,1
315,216169,0.5,0
316,192681.5,0,0.5
317,302175,0,0.666666667
318,279883.5,0,1
319,231353.6667,0,0.333333333
320,224209.6667,0.33,0.333333333
321,337074.75,0.25,0.5
322,266942.5,0,0.25
323,719278,0.5,0
324,438919,0,1
325,388983,0,1
326,308776.3333,0.33,0.333333333
327,209523.5,0,0
328,192792.5,0,0.5
329,237356.6,0,0
330,560728.5,0.5,1
331,442691.3333,0.33,1
332,340153,0,0.666666667
333,463913,0,0.5
334,359261.25,0.25,0.5
335,211195.5,0,0.25
336,246237.6667,0.33,1.333333333
337,266427.25,0.25,0.75
338,214193.6667,0.33,1.333333333
339,269892.4,0.2,0.4
340,287456,0,0.333333333
341,184317,0,1
342,218321.3333,0,0.666666667
343,201507.75,0,0.75
344,248123.75,0.25,0.5
345,270227,0,0.5
346,334373.6667,0,0.333333333
347,441204,0.33,0.333333333
348,301835.6667,0.33,0
349,235863.75,0,0.75
350,652064.3333,0.33,1
351,423305,0,0.5
352,399121.3333,0,0.666666667
353,403969.75,0.25,0.25
354,303148.25,0.25,0.5
355,259438,0,0.666666667
356,213403.25,0.25,0.5
357,237375.6667,0.33,0.666666667
358,830082,0.5,1
359,627241.5,0.5,0.25
360,277174,0,0.25
361,451539.6667,0.33,0.333333333
362,309042.5,0,0.5
363,355231.3333,0.33,0
364,396830.75,0,0.25
365,1073596,0,0.5
366,203996.3333,0.33,1
367,631159,0.5,0.5
368,465479.5,0.5,0.5
369,161054,0,0
370,161526,0,0
371,404074,0,0.166666667
372,96425.9,0,0.2
373,669426.3333,0.67,0
374,402911.6667,0.33,0.333333333
375,702106.6667,0,0.666666667
376,554490,0,0.5
377,281040.3333,0,1
378,217164.6,0.2,0.6
379,225266.3333,0,0.333333333
380,385640.5,0,0
381,413468,0.5,0.5
382,179831.75,0.25,0
383,194036.3333,0,0.666666667
384,246576.75,0,0.25
385,456591.5,0,0
386,188530,0,0.5
387,247943,0,0.25
388,466938.5,0.25,0.5
389,228754.75,0,0.25
390,258728.6667,0.33,0.333333333
391,325551.25,0.25,0.25
392,274446,0,0.75
393,344899.5,0.25,0.75
394,576757.6667,0,0.666666667
395,479939,0.33,0.333333333
396,171771.6667,0,1
397,167859.7143,0,0.285714286
398,163399.3333,0,0.333333333
399,276067.5,0.25,0.75
400,255451.75,0.25,1
401,171503,0,0
402,373899,0.25,0.5
403,756393,0,1
404,318363.6667,0.33,0.333333333
405,161929.75,0.25,0.25
406,417047.3333,0.33,0.333333333
407,174708.6667,0.17,0.333333333
408,181573.25,0.25,0.25
